genes;pvalue;coef
C21orf122;0.14380579245489883;0.9473851614631177
CCDC84;0.0867476467605588;1.7310559526320715
ENPP1;0.5433769648667615;-0.35036048299699457
MYO3B;0.1678052800152382;0.4338289835173292
PPFIBP1;0.3648480771228686;-0.9282974026497359
RHPN1;0.2697572643305941;-0.6193995450437442
SF3B14;0.4475248600126265;1.189300712224294
TPO;0.003719592524299203;1.1113735369679143
ABCC3;0.03306539673282058;-1.1516566100192618
ADORA1;0.24464712355499618;0.7480702753788622
ATP5J;0.055550507545417814;2.5870252819936663
CENPN;0.4221965140765427;1.0081191702119106
IFI6;0.6807886210208334;0.17748532463930833
MYPN;0.11408001625008504;-0.9002273039385951
PET112L;0.1849416431197657;-1.5407416935477716
TMEM106A;0.931270748891282;-0.06743532752666477
ATG9B;0.8621615901975888;0.06374063923894491
C2orf55;0.7865166568398245;0.10500321634435734
FANCF;0.7841052335417027;0.18358536307069734
HOMER2;0.7792163087260441;0.11130595354092387
RNF213;0.8395540089162059;-0.1782229330771881
ST3GAL1;0.9791609013827914;0.01365816912794381
CCT8;0.14311340867232145;2.0110594541120994
ERAP1;0.08145478263606945;-1.3589692475274708
GLRA3;0.15868762493574373;0.5844851236255676
LOC440896;0.6668474380443;-0.17333198129234864
TEX101;0.3331489531250914;0.270260122425434
UNC93A;0.6061316692656668;0.13199247124558258
CES3;0.21794968012817606;-0.422871510150949
FABP3;0.3065894112927071;0.40106353417481727
MYPOP;0.10926468061519166;1.8313576503225633
ZNF814;0.28176391980070215;0.7149977622633584
BOD1;0.7441876782401611;0.38343846889394867
C6orf106;0.5180094559141879;-0.7112680902659403
LRRC8E;0.5858804436564652;-0.3385599086632074
MAN2B1;0.4863997847878947;0.7938731790041792
RAB40C;0.08055869384054574;1.6724278148753369
RPS10P7;0.180363398342686;0.9962131904721079
SLC16A14;0.8123417993963951;-0.10848171165232613
FGFRL1;0.06485987077163134;1.4690633168191305
H3F3B;0.4076828473758861;-1.0277226483893414
HIP1R;0.09286778035105961;-1.8720912102272427
LOC100133985;0.9143782594282902;0.05305501936071385
POLR2L;0.11490857989204796;-1.6115475473774905
CD79B;0.600936711910865;-0.2937717657795807
CHAT;0.12370015182038407;0.6396488049398648
CSMD2;0.004564924742261893;-1.1459488887527338
DDAH1;0.5028759459016892;-0.39334040421419203
ENO1;0.7402559591058877;-0.37285646730524324
LYSMD4;0.8277039993827819;0.2261867522024018
NR4A3;0.5547287047290697;-0.24116321771162627
UPK2;0.4025314908578712;0.2399023692330348
WNT5B;0.06950557656002064;0.8540136066885152
BSN;0.9874374229383028;-0.00693942289108453
DNAJC6;0.056385892707190216;0.6918222081793025
KCNB2;0.14822831992350888;0.488987820767153
PGBD3;0.19847655804959452;1.1107527458862843
PI15;0.5320117007899381;0.24328989604375595
SOX17;0.8037377556879922;0.1303307361681504
ANKRD30B;0.8745722712695054;-0.0811677692369249
COX6A2;0.5809044819105631;0.27093946470384894
FXYD4;0.24008169911968535;-0.7738305929835256
KCNJ6;0.20360338187721394;-0.6781647284730615
LGR6;0.25139808725975765;0.27771486950859847
PRINS;0.9086099514235746;0.04091720023357969
SLC16A11;0.04799791962080386;-0.7389962007674643
WNT5A;0.5528191499171133;-0.3421929270370977
AIF1L;0.019783823691413925;1.127235617673836
ANKRD29;0.21887825376281533;-0.535075024363418
CCR4;0.025405474640953617;-1.1033914407262284
MAP4K2;0.2719335065394276;0.9223483613422366
PRDX2;0.013463716778228395;2.4328263118023967
SLCO4C1;0.5783044291193786;-0.18502998929216014
SOX6;0.2235374110394427;-0.57470566799346
UBE2D2;0.06486254281804674;-3.617458001361745
C1orf223;0.6710441076537375;0.2668002025072118
CEBPD;0.5403927309806348;-0.353446726409564
NAIP;0.7584594429170525;0.1760001781240588
PPP1R3F;0.4557499570168221;0.4414931901930193
SOX12;0.616099549800352;0.2861047090869726
TRPM5;0.022196699607664346;1.092004617733251
USF2;0.48426990414477444;0.9221764705817989
C1orf127;0.03814257501695487;1.0055432965722284
COQ4;0.8237787044789431;-0.22465464846123973
HRK;0.39023172545910023;0.24044289100398372
OCLN;0.942333815704202;0.03216052706762551
PLEKHH3;0.6119198137481423;0.44535537490103205
SOST;0.6453680857359009;-0.11046643337438634
TLX1;0.4047524045341355;-0.13510000257129431
CBS;0.5573084865304139;0.25150611068831735
CFD;0.7675483634309652;-0.1214906141891051
EPS15;0.06136848213508652;-3.260088584950201
FAM71D;0.6495583895422206;-0.3684406438921333
JUND;0.4702781595639224;-0.598508865989636
MUM1;0.880571256640516;-0.1948206589674133
NME4;0.08390440502654324;1.1335913411845304
NTNG2;0.06267395864923073;1.2947795696088455
PPAP2B;0.23092548469649876;-1.1588857573245552
TMEM64;0.7999637635183614;-0.1695621919457032
BCL11A;0.0;0.0
C1orf91;0.0;0.0
FOXI3;0.0;0.0
IER5L;0.0;0.0
NOSTRIN;0.0;0.0
NOTCH2;0.0;0.0
TCERG1L;0.0;0.0
ACACB;0.09091248492281066;1.0606490183819461
ALOX12P2;0.5403973052503763;0.2416553051831346
BOP1;0.9911777695330888;0.005297528763022551
KIAA1671;0.6951935827305005;0.32950174952834155
MDS2;0.9522144857619168;-0.021997914924313883
ORMDL1;0.5393862913828391;0.7549747823587274
PNMAL2;0.7896764441152959;0.13190920343632365
DRAM1;0.2530662191428086;1.0134341055621343
LOC283663;0.5661045958305494;0.37244082677873236
PGR;0.5648842845812325;-0.21148404985913877
PSMA1;0.37717745911933653;-0.9297155407457671
SLC16A8;0.016498323473650968;0.8719163977714466
