pred;y01
0.604546230890733;0
0.19364258429265083;0
0.0035569755408450983;0
0.06294311788349363;0
0.07499682256027032;0
0.6715046998008565;1
0.9375966896928875;1
0.12990020641343444;0
0.3006988623247781;1
0.8715997025193926;1
0.014501290207705035;0
0.04479134925422465;0
0.0354980577050686;0
0.08687331274595893;0
0.012962183770334187;0
0.25221595368595034;0
0.18419775577015282;0
0.0430944557445183;0
0.04833451705215424;0
0.04155537524973391;0
0.03534202499888745;0
0.0016160982539496465;0
0.13788411969539;0
0.34933150546955605;0
0.5319338832147017;0
0.1689258447508032;0
0.12631625962900953;0
0.05818410788046126;0
0.1697052862395149;0
0.27289813994211143;0
0.0027087238283496295;0
0.22745024182723034;0
0.029063644630566602;0
0.10878424408420946;0
0.08857089970139417;0
0.001221089593673354;0
0.04737831164043207;0
0.0013010668715327726;0
0.09611238089650062;0
0.07676232675990723;0
0.08427551341792063;0
0.0038841731823393557;0
0.07575990261093933;0
0.05979407012298909;0
0.02903346640662467;0
0.03547859234959439;0
0.020155834012925547;0
0.0037640717769004176;0
0.008576689502134218;0
0.005398421488745872;0
0.4284764986430001;0
0.04929895146445025;0
0.2602848389396211;0
0.0020116860395659637;0
0.002312262453608618;0
0.036372865485226676;0
0.30337892045018067;1
0.014277682187869359;0
0.007170902724396909;0
0.34378913681132894;1
0.15132944523128047;0
0.46670495135980145;0
0.01687787996444984;0
0.15492973687144168;0
0.03274369299580497;0
0.006387944208214343;0
0.011564834004568928;0
0.06159259111426572;0
0.21523790967010928;0
0.5675355082913445;1
0.7914257003330721;1
0.056668326038547746;1
0.13998116021189597;0
0.4959937195934401;0
0.5935433048371456;1
0.6427008835715371;1
0.011391758283492903;0
0.005431473136988145;0
0.005388991904560511;0
0.0050432403046937035;0
0.10637633225565231;0
0.005466788878796604;0
0.1224854347375032;0
0.07953999031528253;0
0.0031284941188441185;0
0.5622466357347117;1
0.27096290568324743;1
0.16583731226434725;0
0.16700086266651476;1
0.48807309624031675;1
0.05957006199863233;0
0.025313043473240517;0
0.7776520045863654;1
0.5405895595828496;0
0.44999803739080024;1
0.6197812294885752;1
0.3230631904668399;1
0.05448898131733912;0
0.03787806818920474;0
0.07762512167488561;0
0.02012699856152706;0
0.04693065882066323;0
0.004619190655047885;0
0.057587092105672116;0
0.6082953582077338;0
0.09103627780154888;0
0.04092189855992796;0
0.016143200778172863;0
0.00015033387197415347;0
0.0013892017001134595;0
0.027343442507765665;0
0.35071090559249984;0
0.2750789894996306;0
0.010161815919813735;0
0.3159453425270842;0
0.056359868235250216;0
0.10220956509013901;0
0.0065082483028474055;0
0.1765284959629362;0
0.0343871712610462;0
0.028987985599921443;0
0.003573208815800829;0
0.12921920484383287;0
0.000480485271545902;0
0.6029462282397628;1
0.13029467375108938;0
0.08289922087151276;0
0.028042847957031;0
0.024583862025710872;0
0.20495100197679322;0
0.04136486329601508;0
0.02220614306175136;0
0.07699673097080688;0
0.07259687290383975;0
0.05181037563843895;0
0.016582933435251444;0
0.0038901004259050175;0
0.2065531773162669;0
0.004526667812254547;0
0.10781259480062375;0
0.006809852079321319;0
0.010630834013707312;0
0.36817926153841796;0
0.0022689755393731524;0
0.37149040782755277;1
0.0015069358299974946;0
0.27361462064798536;0
0.17713028860694677;1
0.797879116034211;1
0.10572210157197834;0
0.11199606545192861;0
0.5145239957163025;0
0.4042493429157626;0
0.41823619838947385;0
0.13319164374409498;1
0.07186855749209904;0
0.0632002542335737;0
0.5696559157856083;1
0.24396960252886662;0
0.19484165390495875;0
0.15898042019955627;0
0.5376617599437712;1
0.004698265839154346;0
0.019650088693588995;0
0.7406159289706186;1
0.22232527589022605;1
0.1321489235274813;1
0.033643552675369656;0
0.9440727062307392;1
0.167728262061562;0
