"gene";"mean";"sd";"se"
"TBX3";-0.000149380177351742;0.000222273944816691;7.16624269831136e-08
"TBX4";-2.52711805579257e-06;1.31063352354962e-05;1.77961676048699e-10
"TBX5";7.32225366192943e-07;3.22811058863081e-06;1.09446782467421e-11
"TBX6";0;0;0
"TCAM1P";-2.06819373903638e-06;9.943939600277e-06;1.03043843837205e-10
"TCAP";-2.35376370731887e-06;1.39207597963539e-05;1.99101369569045e-10
"TCEA1";-4.29151431191015e-06;1.70451846196789e-05;3.08615999884532e-10
"TCEA3";-6.92721322133535e-07;5.55135834812506e-06;3.12614404942151e-11
"TCEAL2";4.755501344682e-07;5.67138126081509e-06;3.23531379090417e-11
"TCEAL8";0.00306764927155203;0.00630506067426114;4.91178208157861e-05
"TCEANC";0.000153009656217499;0.000260480271209068;9.11826625993289e-08
"TCERG1L";-9.80216244965412e-06;0.000100282028273058;1.01408193528803e-08
"TCF12";-5.22270260064531e-05;4.67926242703739e-05;4.9146540464398e-09
"TCF21";0.000823112026353075;0.000830690551338194;1.36675407057961e-06
"TCF3";-0.000106108895752103;0.000104592119931602;2.21858295063026e-08
"TCF7";0;0;0
"TCF7L2";8.84664770441864e-07;7.05026013416558e-06;5.04307317622418e-11
"TCFL5";-4.66237888895814e-06;1.93121695370665e-05;3.94261968323923e-10
"TCHHL1";-4.54503494959687e-06;1.90747895035402e-05;3.84079881696252e-10
"TCL1A";1.64881750262608e-05;5.50603204481437e-05;3.2999571693341e-09
"TCL6";-1.74668888546444e-06;6.43969109403936e-06;4.44720976298779e-11
"TCN2";7.34945434275425e-06;9.45788994866561e-06;1.43361661788466e-10
"TCP11";0;0;0
"TCTA";-1.94229554823773e-08;1.72789107839853e-06;2.98249697068787e-12
"TCTEX1D2";8.89470904241339e-05;7.30531310229643e-05;1.32421103145229e-08
"TCTN1";-3.59652552597909e-06;6.13618690721037e-06;5.05437987153137e-11
"TDGF1";5.4773549129683e-06;2.16864574471223e-05;4.99754434714111e-10
"TDH";0;0;0
"TDRD1";5.11690963268068e-07;1.06669070853191e-05;1.13911810452217e-10
"TDRD3";-0.000113867863065891;0.000368996697738632;1.48965389439453e-07
"TDRD5";-6.89068255758825e-07;3.02791530903187e-06;9.63237558266282e-12
"TDRD6";0;0;0
"TDRD7";-3.59560029815506e-05;9.02809230163436e-05;9.43395742947929e-09
"TDRG1";-7.16803476347637e-06;1.10632557290438e-05;1.73633364150685e-10
"TEAD2";-7.13915461728372e-05;0.000160045853985099;3.06815045565788e-08
"TEAD3";0.000287388096680726;0.000135587460525822;1.00954400977467e-07
"TEAD4";0;0;0
"TEC";4.62672789201404e-07;3.80279079616348e-06;1.4658390003179e-11
"TEKT2";-9.85670409907911e-07;6.50167106246983e-06;4.31938899033427e-11
"TEKT3";6.30064511681367e-06;1.4722898179499e-05;2.56208631034442e-10
"TEKT4";2.41856059017111e-05;8.23056163533619e-05;7.3512442141732e-09
"TEKT5";-1.93629494385908e-06;3.39503955431936e-05;1.15503206602562e-09
"TENC1";2.06337484369848e-05;1.30607042350399e-05;5.96134291644284e-10
"TEPP";-2.16390185808994e-05;9.69808318535839e-05;9.8625413934812e-09
"TERT";-4.50818546346069e-06;2.70641824846917e-05;7.51938020516198e-10
"TESK2";1.12246878658845e-05;1.57887801966091e-05;3.74987976311293e-10
"TET1";-0.0236886596561477;0.0261046089847959;0.00124180711939238
"TET2";-2.17604731698562e-05;7.98239159783511e-05;6.83793199586063e-09
"TEX101";-7.24371325134685e-07;5.16152383435985e-06;2.71349190622714e-11
"TEX15";-0.000200444174207168;0.000800195966788033;6.79743422348101e-07
"TEX2";0.000226923828500395;0.000418533744099556;2.2646028046259e-07
"TFAP2A";-0.000471001265297899;0.000632956828262337;6.22008507577584e-07
"TFAP2C";-1.57767764506701e-05;2.84182487688315e-05;1.0555600839823e-09
"TFAP4";2.31102574150428e-05;3.48390210168765e-05;1.7464234423331e-09
"TFB1M";-8.07021918288891e-06;6.1472050894225e-06;1.02872423059127e-10
"TFCP2L1";8.43434677985806e-05;0.000130109060960908;2.40224121738772e-08
"TFDP3";-7.6886348857539e-07;9.48995804351652e-06;9.05452452648666e-11
"TFE3";8.46653077199833e-06;1.38135195263275e-05;2.62272552258426e-10
"TFEB";-6.51181829569968e-06;5.39986764473952e-06;7.15282843462354e-11
"TFG";-9.13476265855337e-07;7.27293713971697e-05;5.28421650848229e-09
"TFPI2";-2.10841715447808e-06;6.19573875029762e-06;4.27877567243515e-11
"TFPT";-0.000201103329271654;0.000492784298062387;2.82995226119374e-07
"TFRC";2.71807266106758e-05;4.94657408062285e-05;3.1827929318532e-09
"TG";3.19562302324921e-05;0.000108654603264584;1.28132316121783e-08
"TGFA";5.63654145662243e-05;0.000147216666161881;2.48244881256067e-08
"TGFB1";8.71480120792014e-05;3.68832494264804e-05;8.95356087554687e-09
"TGFB1I1";1.74004891854619e-05;0.000262548079145622;6.91537434408474e-08
"TGFBI";-7.68416335620359e-06;5.42488578230249e-06;8.84413721123089e-11
"TGFBR1";0;0;0
"TGFBR2";-5.94634505621119e-06;2.016573994429e-05;4.41541020360618e-10
"TGFBR3";0.000208450749225488;9.65460330338047e-05;5.27619621690837e-08
"TGM3";-2.67491809532541e-06;2.39950403761282e-05;5.82244530353475e-10
"TGM4";-3.97448983686024e-06;2.68028630618837e-05;7.33350793071421e-10
"TGM5";0.000123742400145836;0.000684018312985376;4.8264664407861e-07
"TGM6";1.93419253894864e-06;1.74490028014487e-05;3.07853112978713e-10
"TGM7";-2.24482165762456e-06;1.53274763161475e-05;2.39696301774381e-10
"TH";-3.353425035773e-06;4.4588035694017e-05;1.9970158480553e-09
"TH1L";-6.95514003476985e-06;2.49730261501598e-05;6.71297442538261e-10
"THADA";-1.67426351583398e-05;2.584531327434e-05;9.47515699571798e-10
"THAP8";0;0;0
"THBS3";0;0;0
"THEG";-2.23267944954893e-05;4.30639443776709e-05;2.35082258198293e-09
"THEM4";-0.00144521568284649;0.00112732627326515;3.3580282415188e-06
"THEM5";-1.06599098663237e-05;2.92845552661886e-05;9.70217003654149e-10
"THG1L";-2.41876645923066e-07;1.266480051191e-06;1.66060223316935e-12
"THNSL2";0;0;0
"THOC7";-3.5052345973781e-05;0.000143244422677474;2.1723660833398e-08
"THRAP3";0.00039094673940474;0.000220440743545121;2.01376705632495e-07
"THRB";1.33933634712839e-06;6.53923414750894e-06;4.45054499660834e-11
"THSD1";0.00042587010148561;0.000585440625544815;5.23705671333231e-07
"THSD4";8.11103828588045e-06;3.16147259819261e-05;1.06411221143249e-09
"THSD7B";1.46582100034645e-08;1.05142311475727e-06;1.1044139684245e-12
"TIAM1";-1.79769672798014e-06;7.78925687060223e-06;6.3833357006832e-11
"TIAM2";0;0;0
"TICAM2";-4.31295681558563e-07;7.46358893589616e-06;5.58260996476963e-11
"TIGD3";1.94988214747159e-06;2.65733644204545e-05;7.09120802786279e-10
"TIGD4";2.44341886726902e-06;2.01111052163532e-05;4.09954352810995e-10
"TIMM10";2.58726469746875e-06;9.20479861428786e-06;9.13232744650069e-11
"TIMM17A";-1.19623172875268e-05;0.000294126647455052;8.65525181276353e-08
"TIMM22";-5.10353220905931e-06;3.3404711000889e-05;1.14061716610265e-09
"TIMM8A";0;0;0
"TIMP1";-2.21883787931505e-05;0.000155179124890073;2.45447534588536e-08
"TIMP3";-1.05723309753522e-05;2.47642180574234e-05;7.24324245425582e-10
"TIMP4";1.10328804334468e-05;6.71666982077646e-05;4.62781951217001e-09
"TINAGL1";-1.73843390402871e-06;0.000102772449187834;1.05528594734857e-08
"TIPARP";-6.88827829787983e-05;2.81472650292919e-05;5.5361807721869e-09
"TJP2";6.42348262505368e-05;7.32842164256104e-05;9.49041524272862e-09
"TK1";-0.01658371215958;0.0114409818257179;0.000405762658164266
"TK2";2.96004281529797e-08;6.27971699247781e-07;3.9476395295549e-13
"TKT";0;0;0
"TKTL1";1.6206940178042e-06;1.12078445910526e-05;1.2809568206955e-10
"TLCD1";1.9830983967498e-06;7.74634655963088e-06;6.38684639401272e-11
"TLE2";4.32510142265116e-07;3.1095013945753e-06;9.84476838653862e-12
"TLE3";-1.18543011057377e-07;2.67617912875705e-06;7.16762042848645e-12
"TLL1";6.67593516899442e-05;8.07176745224642e-05;1.09645426363898e-08
"TLL2";-4.87774030226805e-07;6.19064730732078e-06;3.85172664268891e-11
"TLN2";-2.24516114724714e-06;1.55018172881097e-05;2.45066356106334e-10
"TLR1";4.94922800169791e-06;1.23786041140917e-05;1.77545690803987e-10
"TLR2";7.41795920514861e-06;2.25880411871563e-05;5.64649672501881e-10
"TLR3";1.02842642537103e-05;3.38946581723942e-05;1.25327183188623e-09
"TLR4";0;0;0
"TLR5";-2.27694627464592e-05;3.16001126421002e-05;1.51584900238316e-09
"TLR9";0;0;0
"TLX1";2.06893443912024e-05;6.68840966637902e-05;4.89630532704363e-09
"TLX3";0;0;0
"TM2D1";0;0;0
"TM4SF1";-7.48024598820548e-06;1.85089501622405e-05;3.98135104427943e-10
"TM7SF2";5.66762813332856e-05;0.00011526506364739;1.6482714694601e-08
"TM7SF3";-7.92074881656152e-06;7.07297183000654e-05;5.05958704503894e-09
"TM7SF4";-0.00269376207060011;0.00904087223242501;8.88982372334171e-05
"TM9SF1";0.000644436836041308;0.000241959385422418;4.73774786915466e-07
"TMBIM4";5.89198402931568e-06;1.59265309654817e-05;2.8807353917584e-10
"TMBIM6";-1.26662363475964e-05;3.64091685304528e-05;1.48451246597307e-09
"TMC1";9.07939347787363e-05;0.000310191186718934;1.04349706036503e-07
"TMC3";9.60587810579944e-06;3.95623391793697e-05;1.65562309575905e-09
"TMC7";0;0;0
"TMCC1";-0.000192012823692341;8.88423054667046e-05;4.47526589608418e-08
"TMCC3";0.000284981995387575;0.000602760421796046;4.44110424379201e-07
"TMCO1";-9.14640961151629e-06;8.62113855874479e-06;1.57894011692806e-10
"TMCO3";0;0;0
"TMCO6";-2.31195096150001e-05;0.000139128210312052;1.98685577101916e-08
"TMED7.TICAM2";3.06383379862849e-06;8.23785803134674e-06;7.71701040966155e-11
"TMEM100";1.6510128144613e-06;5.33216487425535e-06;3.11246106272274e-11
"TMEM101";0.00102836128578448;0.000636048451291498;1.46161195243409e-06
"TMEM105";0;0;0
"TMEM106A";0;0;0
"TMEM106C";0;0;0
"TMEM107";-4.6537422917259e-06;6.48378333550009e-06;6.36476521567713e-11
"TMEM108";-0.00222284121619252;0.00992680409710601;0.00010336734415054
"TMEM109";2.56771440767995e-06;1.8601819243419e-05;3.52216598501292e-10
"TMEM110";-2.35457568214646e-06;1.68223526662662e-05;2.88204978266951e-10
"TMEM115";-1.49047212807228e-05;3.77371734271864e-05;1.6445813132129e-09
"TMEM117";2.99810164002661e-05;0.000178508962337818;3.27270849867535e-08
"TMEM120A";-5.96534438351017e-05;0.000182696928858512;3.68977079890207e-08
"TMEM120B";0;0;0
"TMEM123";-1.12090203430527e-05;1.31720873209405e-05;2.98943329987723e-10
"TMEM125";1.26626563697716e-05;7.09382628363009e-05;5.18670121887216e-09
"TMEM126A";-1.09737965625838e-05;2.94739679123688e-05;9.8812414177611e-10
"TMEM127";6.84710592687636e-06;4.01701886951594e-05;1.65864182117787e-09
"TMEM130";0;0;0
"TMEM132A";-1.89325287043286e-05;3.02853657164069e-05;1.27457252044503e-09
"TMEM132C";-9.96021403089736e-06;3.48521470718664e-05;1.31245900953281e-09
"TMEM132D";-5.17564936896726e-06;2.31933458243977e-05;5.6409021251577e-10
"TMEM134";8.79325377396465e-08;1.62000987803762e-06;2.62909821089337e-12
"TMEM135";-1.5053177766542e-07;3.05947980863268e-06;9.37214144928054e-12
"TMEM140";9.70037632199697e-06;1.52389749059521e-05;3.2605236450042e-10
"TMEM141";-6.65381744183624e-06;5.02577360561105e-05;2.56716257233229e-09
"TMEM143";6.3408795014507e-05;0.000155712469932823;2.82387233753276e-08
"TMEM145";2.85050266113071e-06;3.54740739534049e-05;1.26506518322269e-09
"TMEM149";-9.62626904713392e-07;3.08927969195789e-05;9.54176639803894e-10
"TMEM14B";-5.85850368819818e-06;3.62210775689072e-05;1.344755854619e-09
"TMEM150A";-5.47469612387937e-05;4.29480537999371e-05;4.83961025909688e-09
"TMEM150B";5.38439339563904e-07;3.91878780400977e-06;1.56288744740158e-11
"TMEM150C";-0.000170091563433695;0.000104372747986492;3.98120842229603e-08
"TMEM164";1.47654475837159e-07;2.57204254454082e-06;6.62947642080421e-12
"TMEM169";0;0;0
"TMEM17";0.000165046132633575;0.000358478087100961;1.55596640367495e-07
"TMEM173";0;0;0
"TMEM177";-0.006823513459151;0.00489934155550852;7.05358420770868e-05
"TMEM178";0;0;0
"TMEM179";-8.52362808560238e-07;6.25232105315409e-06;3.97723732472711e-11
"TMEM185A";-3.84559658119966e-07;7.95434703509597e-06;6.33456074218949e-11
"TMEM188";0.00200985418846637;0.000603966335420276;4.40386305380757e-06
"TMEM189";-9.69669295128327e-05;9.79984453091407e-05;1.89950614319649e-08
"TMEM189.UBE2V1";7.0049173186631e-06;2.06754359973755e-05;4.76043135213438e-10
"TMEM19";1.16884456919371e-05;5.9680030291802e-06;1.72195214134531e-10
"TMEM190";5.51439404340196e-06;2.09329735325745e-05;4.68086019098992e-10
"TMEM191A";0;0;0
"TMEM192";-2.8088249384238e-06;1.35802084092588e-06;9.73156367577761e-12
"TMEM194B";9.22398065760283e-06;3.34249533698198e-05;1.20100415462429e-09
"TMEM195";-0.000491864841626056;0.000979588347778509;1.20040333328464e-06
"TMEM198";-0.00179615373044623;0.00286053630371281;1.13992769767305e-05
"TMEM2";2.49457986637316e-05;6.19920067274381e-05;4.46081227268989e-09
"TMEM20";1.17598458265403e-06;3.24740482164038e-06;1.19162581436041e-11
"TMEM208";-4.73565286844583e-07;3.03383649020334e-06;9.41767540233221e-12
"TMEM213";3.26891851641017e-05;0.000134260624159516;1.90734397142466e-08
"TMEM214";1.82106082558036e-05;2.46918933857714e-05;9.40603597816234e-10
"TMEM215";8.35834254365301e-07;6.21035732988472e-06;3.92221003621596e-11
"TMEM216";7.89233559892449e-06;4.46797233987437e-06;8.22284170349638e-11
"TMEM217";2.89214945468559e-06;4.92333624656593e-06;3.25754513960666e-11
"TMEM219";4.96852595514536e-05;2.88236855291269e-05;3.2984592977667e-09
"TMEM222";5.49672540127496e-06;2.10827459611611e-05;4.74176912519895e-10
"TMEM229B";-1.96347133564248e-05;5.70301614987356e-05;3.63416171051531e-09
"TMEM233";4.60874299569387e-06;1.86996641453981e-05;3.70509449469795e-10
"TMEM25";-1.01839549076665e-06;5.17322017136461e-06;2.7768072056582e-11
"TMEM27";-1.41388619964276e-06;2.85638310993049e-06;1.01484672024155e-11
"TMEM38A";0;0;0
"TMEM38B";-6.01256943051664e-06;2.93388210075031e-05;8.95911841021631e-10
"TMEM41A";2.14578368706803e-05;3.84880737882694e-05;1.9400400592683e-09
"TMEM41B";2.52992895322964e-06;2.92791486444444e-05;8.62667603906365e-10
"TMEM47";-1.7557080324395e-05;3.69780889522384e-05;1.67403272662999e-09
"TMEM49";1.54834824730444e-05;2.61353754909584e-05;9.21998116766027e-10
"TMEM5";0;0;0
"TMEM52";-5.0578019517823e-06;1.68474554042646e-05;3.09086529189617e-10
"TMEM53";1.58752369064167e-06;4.61812653733514e-06;2.38224093552497e-11
"TMEM54";0;0;0
"TMEM56";0.000154213970069404;0.000254441498799252;8.84467934782173e-08
"TMEM61";-5.48662528965566e-06;1.2635699892659e-05;1.89577449089684e-10
"TMEM63C";-4.59546268309241e-07;3.39535531721865e-06;1.17261527017953e-11
"TMEM64";2.16958474797362e-06;5.9186494634409e-06;3.96965860718422e-11
"TMEM65";8.69106599100655e-06;7.00452826152728e-05;4.97614453721737e-09
