pred;y01
0.9797184510392544;1
0.9272110547485233;1
0.49695161724781767;1
0.2995992716700073;1
0.3688338943020392;1
0.40803321890235794;1
0.907028104806646;1
0.28143122005229093;1
0.841013594941694;1
0.3294458007697105;1
0.8431567934845773;1
0.15116189483251768;0
0.011184658047806684;0
0.0030547015110468714;0
0.016758312994675142;0
0.0027538442192820978;0
0.0029037589204925023;0
0.03211341389672557;0
0.18944301937168492;0
0.01589621165005791;0
0.3297447924113659;0
0.030927603048939826;0
0.06629032497364303;0
0.002576342694168929;0
0.06934606873734145;0
0.02439047923643297;0
0.008276022873161358;0
0.0372980260690891;0
0.09149881271961104;0
0.743247264727959;1
0.23451071218673838;0
0.41233776370024955;0
0.9814820475826079;1
0.0030483763894232226;0
0.8322755307037772;1
0.510326152091088;1
0.2526179442131867;0
0.2716453452424883;1
0.7426860178316914;1
0.07201839745218157;0
0.012342540269398235;0
0.2497680825600963;0
0.69466035472614;0
0.012165842163671156;0
0.2365208698224622;0
0.308088737734278;0
0.6284407897075992;1
0.1855746050052366;0
0.18803702539728906;0
0.3087129334084221;0
0.23944603119853436;0
0.7386141858544854;0
0.31521875497838747;1
0.023557078650955;0
0.04749921792118049;0
0.4414586207346016;0
0.413302958407366;0
0.3003433145659854;1
0.152717887856527;0
0.6615797079877552;0
0.5664033015254553;0
0.303623011496721;0
0.08440166497750717;0
0.25165793741584974;0
0.07386979055439896;0
0.15477260760795655;0
0.34385064242071606;0
0.5244403623343988;1
0.04569389262581848;0
0.37015457282693637;0
0.033754825166570336;0
0.4512657848053967;0
0.32442212884532823;0
0.2195233835154669;0
0.9485247717754757;1
0.4303276173799093;1
0.15363121876921287;1
0.6280081273413265;0
0.010939667479540706;0
0.16071598003806875;1
0.8964236301276141;1
0.5221109558864436;1
0.6702926858423103;1
0.12288573296187087;1
0.4402052991246804;1
0.0866580869605769;0
0.12467983691768135;0
0.005885964311740126;0
0.17456408692589098;0
0.04460686672042996;0
0.007726408043711915;0
0.09014902540815715;0
0.07256435922447313;0
0.0008485166339771453;0
0.03372586528326534;0
0.042877373905411034;0
0.07026414785944042;0
0.009527214310178741;0
0.07110025016575468;0
0.1478796041705567;0
0.051325288204991056;0
0.07521221476314746;0
0.020395083757481072;0
0.11976112495361721;0
0.023355689297361728;0
0.07736321913267402;0
0.0003860330623730275;0
0.05875796880214305;0
0.10884872325977295;0
0.0017531749118987255;0
0.060986084040410636;0
0.058650060295423925;0
0.10353995034749079;0
0.03938004755691675;0
0.022322576253920208;0
0.2037832361621169;0
0.1677490354131508;0
0.00829042859009521;0
0.07675083492260204;0
0.0008671644668577182;0
0.006277709976242789;0
0.017274204350579647;0
0.21716411753362383;0
0.049973635658980324;0
0.1455982112327475;0
0.42469694995888485;0
0.5793476995339065;1
0.3179009216057812;0
0.19523143431684575;0
0.09256618544551068;0
0.37738896507988506;0
0.8494866741110986;1
0.24155039542834392;0
0.917057619926871;1
0.13612070723445388;0
0.1919206390604008;0
0.564892832677455;1
0.6053017119505237;1
0.04130213553119593;0
0.17536984128565805;0
0.5463746171691096;1
0.25521238529548873;0
0.20446878619207629;0
0.2309573245896039;0
0.2645091763197757;1
0.2477835678798503;0
9.630718180896657e-06;0
0.02277594327477159;0
0.053042153563802735;0
0.04207964215893744;0
0.9024735205137384;1
0.008886557106645748;0
0.002547312616384733;0
0.10425056659045163;0
0.4170680232057788;0
0.14009348976623487;1
0.06930555034198119;0
0.5585288795650757;1
0.017281752435471493;0
0.9177894164926597;1
0.1224489377048571;1
0.274788723770519;0
0.061191934853687076;0
0.43664704089008166;0
0.23269910222943704;0
0.05644480847110113;0
0.023481248910515073;0
0.022973950262507786;0
0.46799635583574706;1
