pred;y01
0.30931053353839466;1
0.2849717607314907;1
0.2837866980726226;1
0.46266411345436204;1
0.3643592495065116;0
0.3045967019354435;1
0.3155876440911134;0
0.1867982808952387;0
0.2644433395776295;1
0.46018071478142486;1
0.3308666243134533;1
0.5164684667992914;0
0.3067295873810814;1
0.1413638511248579;0
0.5148775006706144;1
0.29169677505448777;1
0.17102711805694157;0
0.345118888069692;0
0.2635366069304409;1
0.2633395499251334;0
0.09438031057527221;0
0.48812105494643565;0
0.3131974919644196;0
0.34754075394392886;0
0.07903055693661008;0
0.07908567735152848;0
0.05540703851983449;0
0.08051991386900548;0
0.46355472795585023;1
0.31753586938366485;0
0.5210340689462349;1
0.5032670595680208;1
0.46364008239779486;1
0.35814336474140357;0
0.505060031361285;1
0.5898268446985128;1
0.5104363978007186;1
0.5462873467311341;1
0.12028946595906381;0
0.25900852364036897;0
0.16523212681688487;0
0.2849018826796775;0
0.2145406683539766;0
0.5063795155750463;1
0.08199576235690148;0
0.13387820437922282;0
0.12630131879354495;0
0.49479673268941504;0
0.3405021466667844;0
0.21035189453716324;0
0.27408542079878223;0
0.11338813751944243;0
0.12510969358737012;0
0.14146147056769784;0
0.3873922382205452;0
0.25669024061649387;0
0.3502499171425064;1
0.25065861039451043;0
0.3871144503050539;0
0.5535802611209931;1
0.4840408036614645;1
0.38103301645214016;0
0.18919724396108098;0
0.26562964673211736;0
0.4549044523288807;0
0.32361618997658687;1
0.08707350172384182;0
0.14619526626371743;0
0.2682191921604249;0
0.2542333968380083;0
0.31546567303077927;0
0.23906687881596;0
0.32913104116189523;0
0.1859102584312691;0
0.3203626843377667;0
0.3875241879348157;1
0.13645318983595975;0
0.2599867150334283;0
0.18554547936992286;0
0.11224405632982956;1
0.10893422389073257;0
0.3303858892819709;1
0.4818042058268188;1
0.6895255015514024;1
0.726252556992306;0
0.7528199792859535;0
0.7279764774967881;1
0.5682934043347009;0
0.8416245417773531;0
0.6704892387359407;0
0.4954645207315867;0
0.5814387323487652;0
0.643137289003273;0
0.4948221545558061;0
0.32254325111938487;0
0.6895204371237564;1
0.1020372639992622;0
0.17121768841340196;0
0.3795845678878829;0
0.30317995479102106;0
0.6214778929092839;0
0.18021691693265113;0
0.10378982538862301;0
0.33362571954046444;1
0.31904789179319226;0
0.11110217389252827;0
0.3054797983340716;1
0.19049661336998158;0
0.2867756072607211;0
0.060497104611543916;0
0.5638045737001253;1
0.13801800095993141;1
0.12947914680722333;0
0.20638670659536526;0
0.10353542363182813;0
0.18954726918045592;0
0.46404459036389456;0
