pred;y01
0.5532453143707754;1
0.36847012059074996;1
0.1829748653200904;0
0.40565188431099436;1
0.3994587429319276;1
0.36926975945328483;1
0.5390844923722431;1
0.4415506346160098;1
0.29323884670302747;0
0.4763861500334116;1
0.40453029613596964;0
0.1421187084300259;1
0.33918154469118716;0
0.37542724361216845;1
0.17257892420905294;0
0.3799119351823671;1
0.2820658118486649;1
0.4605880046327688;1
0.33590616003577295;0
0.3717420254958827;0
0.4666726182841409;1
0.315606544499551;1
0.1471022865495344;0
0.3417339090986198;0
0.2028217156499869;0
0.26665936431622567;0
0.14857627374579682;0
0.30723456775493624;0
0.33210938971933074;0
0.4170463313212124;0
0.2058548317671525;0
0.5942057241511601;1
0.35572209394135434;0
0.3748531019615941;1
0.2459683345491526;0
0.22147067974074278;0
0.5643679231560907;0
0.3138055568592004;0
0.3533419677318879;0
0.3158750913319344;0
0.2196079700066273;0
0.1999050720993592;0
0.0857877006452454;0
0.27239162703401976;0
0.53272615953709;0
0.27566435609917145;0
0.4351513298021214;0
0.3257083097010861;0
0.43042380955601756;0
0.26496445642407956;0
0.3637717495984349;0
0.06918096505936926;0
0.34825632889798025;0
0.43340154863484154;1
0.33883459936961335;1
0.5033524586179603;1
0.33015777643359223;0
0.20822006522281977;0
0.29125631984831873;1
0.4115814887095809;1
0.19092106857670635;0
0.4621623966359621;1
0.36518950385836246;1
0.3544804196222637;0
0.5030254501613388;0
0.40106344950233414;1
0.3090871648350051;0
0.26647852179522635;1
0.42214228836100826;1
0.24864598076526317;1
0.46376291397410896;1
0.42941011445318084;0
0.2505209127621807;1
0.30757414508045183;0
0.537948156809709;0
0.35390094933549715;1
0.2296496518024495;0
0.4550613717198258;0
0.22683083531155543;0
0.2988836130410244;0
0.15264979347952073;0
0.26384019754084104;0
0.27809550977264214;0
0.34108182114538993;1
0.25966040742081525;0
0.2892359298444536;1
0.2247631961795468;1
0.39190125490361266;1
0.4055162117484385;1
0.4662036850235284;1
0.523072299285951;1
0.3573551877672077;1
0.5895903540317838;1
0.5659008141052693;0
0.3233622545096942;1
0.39178031633911764;1
0.26962290184553167;0
0.6103379556830556;1
0.44771459874459235;0
0.3102809230746971;0
0.45260865357561236;0
0.4997313624851814;1
0.32302152451850974;0
0.5739678276755907;1
0.44821655149791473;1
0.5019792667796409;1
0.4826915064198612;1
0.3039669896289725;1
0.31073635573089;0
0.3626264698740927;0
0.5776318194906087;1
0.6362878152590116;1
0.5711141412962738;0
0.269266988498043;0
0.37689486488863133;0
0.3770747804622106;1
0.36068096571005703;0
0.3649354750525655;0
0.2874640019826312;1
0.2568246827655497;0
0.2604665139433349;0
0.23700987080544753;0
0.488238468038433;0
0.4143367709364219;0
0.45863514461277416;0
0.343339884250122;0
0.39187272704569054;0
0.49739849845096906;0
0.4798487761402027;1
0.31077495671434957;0
0.3496353137520331;0
0.37958109343740193;0
0.28759518495423325;0
0.33250859912319;0
0.2652292796105967;0
0.37194218756132674;0
0.338893464181236;0
0.24536948256241148;0
0.2659593425220258;1
0.48889296655924064;1
0.3195283787865302;0
0.22328557190885331;0
0.37124599722418034;0
0.2607892539346952;0
0.7045840393261497;1
0.3945799240778875;1
0.24831747382063135;0
0.2946619413349022;0
0.516420632354498;1
0.32457090596293997;0
0.1382827107445023;1
0.23898959751255133;1
0.20990376449106377;0
0.33181089705024824;0
0.5070222866868047;1
0.2833949906556292;0
0.2646215706647677;0
0.3716490877369418;1
0.3790151897168816;0
0.33103397294651354;0
0.3246404550641163;0
0.2611901551114565;0
0.30109344551864087;1
0.38774891015055557;0
0.3555138591992014;0
0.26335525295854945;0
0.23666175471413803;0
0.25323449827343075;0
0.2841973135558839;1
0.39229180034299804;0
0.22745785480923758;0
0.3256985201296231;0
0.26036363188267414;0
0.26317954655406905;0
0.3103114546854196;0
0.24634337142127935;0
0.2918097427514785;0
0.3721005656764905;0
0.37908054793043927;0
0.4023472912298659;0
0.47935732032101686;0
0.1321386075442339;0
0.26654204178780083;0
0.4369439619872478;0
0.4078218895250991;0
0.3080639713870095;0
0.3588745566979412;1
0.6150472742544331;1
0.3261449577629724;0
0.2917833192041951;0
0.29106784229710475;0
0.3768996529580191;0
0.39067343309539454;0
0.4243970916973033;1
0.38350871496107664;0
0.26133010016774644;0
0.13307535266078846;0
0.3585926580179274;0
0.27931771294362784;0
0.4410893574971521;1
0.18484283764132278;0
0.211422702209107;0
0.26839465874689317;0
0.5375295937818196;1
0.24257566388478952;1
0.31643745011129476;0
0.24747471649540184;0
0.37845674861952916;0
0.4152209626871003;0
0.2977696392562792;0
0.24894958317416835;1
0.2514838529489153;1
0.3207219485157591;0
0.3797201043258756;0
0.5222442738399993;1
0.30605821108832904;0
0.32999322432296624;0
0.36156383005514653;1
0.3405624643436398;0
0.5495248482053767;0
0.3449972848294166;0
0.4105127847402101;0
0.5699005938736991;0
0.33313590485720973;0
0.40868346239910486;0
0.2369800179846836;1
0.41660279239986014;1
0.1796258800066067;0
0.2804372514423967;1
0.2934946592830765;0
0.3892960403067567;0
0.38129858138505357;0
0.32899056371409174;0
0.3878190250855549;0
0.2947861764114913;0
0.6107854124335947;1
0.45101109787106863;1
0.548379570165865;1
0.34819681858775836;0
0.44140038705618734;1
0.4814920523144613;1
0.3387323461572732;0
0.27352177489130886;0
0.35472567670692345;1
0.4332273905198881;1
0.272334162878212;0
0.4821334099507651;0
0.29304905096155665;0
0.3955359122812427;0
0.4337981965380348;1
0.31968730331095074;0
0.318616244239007;1
0.33803399214153407;0
0.2658455051184577;0
0.2985179496051099;1
0.38839433691441577;1
0.5042843510684485;1
0.38107292874181287;1
0.41166891726119703;0
0.36716434338301585;0
0.328795882409883;0
0.22792638806519913;0
0.36665834944437503;0
0.39073382801512885;1
0.39707623552248195;0
0.4041202196190683;1
0.49215648224456177;1
0.46758645028218876;1
0.21978427523116936;0
