prob;tp1;fp1;tp2;fp2
0.01;1.0;0.7378048780487805;0.2621951219512195;0.0
0.02;1.0;0.7361963190184049;0.26380368098159507;0.0
0.03;1.0;0.7345679012345679;0.2654320987654321;0.0
0.04;1.0;0.7278481012658228;0.2721518987341772;0.0
0.05;1.0;0.7243589743589743;0.27564102564102566;0.0
0.060000000000000005;1.0;0.7189542483660131;0.28104575163398693;0.0
0.06999999999999999;1.0;0.7114093959731543;0.28859060402684567;0.0
0.08;1.0;0.7013888888888888;0.2986111111111111;0.0
0.09;1.0;0.6906474820143885;0.30935251798561153;0.0
0.09999999999999999;0.9705882352941176;0.6888888888888889;0.3111111111111111;0.029411764705882353
0.11;0.9743589743589743;0.676923076923077;0.3230769230769231;0.02564102564102564
0.12;0.975609756097561;0.671875;0.328125;0.024390243902439025
0.13;0.9583333333333334;0.6611570247933884;0.33884297520661155;0.041666666666666664
0.14;0.9607843137254902;0.652542372881356;0.3474576271186441;0.0392156862745098
0.15000000000000002;0.9454545454545454;0.6491228070175439;0.3508771929824561;0.05454545454545454
0.16;0.9482758620689655;0.6396396396396397;0.36036036036036034;0.05172413793103448
0.17;0.95;0.6330275229357798;0.3669724770642202;0.05
0.18000000000000002;0.95;0.6330275229357798;0.3669724770642202;0.05
0.19;0.9516129032258065;0.6261682242990654;0.37383177570093457;0.04838709677419355
0.2;0.9545454545454546;0.6116504854368932;0.3883495145631068;0.045454545454545456
0.21000000000000002;0.9315068493150684;0.6041666666666666;0.3958333333333333;0.0684931506849315
0.22;0.9135802469135802;0.5909090909090909;0.4090909090909091;0.08641975308641975
0.23;0.9101123595505618;0.5625;0.4375;0.0898876404494382
0.24000000000000002;0.8936170212765957;0.56;0.44;0.10638297872340426
0.25;0.8712871287128713;0.5588235294117647;0.4411764705882353;0.12871287128712872
0.26;0.875;0.5384615384615384;0.46153846153846156;0.125
0.27;0.8727272727272727;0.5084745762711864;0.4915254237288136;0.12727272727272726
0.28;0.8672566371681416;0.5;0.5;0.13274336283185842
0.29000000000000004;0.8547008547008547;0.5;0.5;0.1452991452991453
0.3;0.8429752066115702;0.5;0.5;0.15702479338842976
0.31;0.84;0.4772727272727273;0.5227272727272727;0.16
0.32;0.8359375;0.4634146341463415;0.5365853658536586;0.1640625
0.33;0.8384615384615385;0.4358974358974359;0.5641025641025641;0.16153846153846155
0.34;0.8320610687022901;0.4473684210526316;0.5526315789473685;0.16793893129770993
0.35000000000000003;0.8345864661654135;0.4166666666666667;0.5833333333333334;0.16541353383458646
0.36000000000000004;0.8188405797101449;0.41935483870967744;0.5806451612903226;0.18115942028985507
0.37;0.8071428571428572;0.4482758620689655;0.5517241379310345;0.19285714285714287
0.38;0.8014184397163121;0.4642857142857143;0.5357142857142857;0.19858156028368795
0.39;0.8014184397163121;0.4642857142857143;0.5357142857142857;0.19858156028368795
0.4;0.8028169014084507;0.4444444444444444;0.5555555555555556;0.19718309859154928
0.41000000000000003;0.7916666666666666;0.48;0.52;0.20833333333333334
0.42000000000000004;0.7916666666666666;0.48;0.52;0.20833333333333334
0.43;0.7876712328767124;0.4782608695652174;0.5217391304347826;0.21232876712328766
0.44;0.7891156462585034;0.45454545454545453;0.5454545454545454;0.2108843537414966
0.45;0.7891156462585034;0.45454545454545453;0.5454545454545454;0.2108843537414966
0.46;0.7891156462585034;0.45454545454545453;0.5454545454545454;0.2108843537414966
0.47000000000000003;0.7905405405405406;0.42857142857142855;0.5714285714285714;0.20945945945945946
0.48000000000000004;0.785234899328859;0.45;0.55;0.21476510067114093
0.49;0.785234899328859;0.45;0.55;0.21476510067114093
0.5;0.7866666666666666;0.42105263157894735;0.5789473684210527;0.21333333333333335
0.51;0.7866666666666666;0.42105263157894735;0.5789473684210527;0.21333333333333335
0.52;0.7894736842105263;0.35294117647058826;0.6470588235294118;0.21052631578947367
0.53;0.7857142857142857;0.3333333333333333;0.6666666666666666;0.21428571428571427
0.54;0.7857142857142857;0.3333333333333333;0.6666666666666666;0.21428571428571427
0.55;0.7834394904458599;0.25;0.75;0.21656050955414013
0.56;0.7735849056603774;0.3;0.7;0.22641509433962265
0.5700000000000001;0.775;0.2222222222222222;0.7777777777777778;0.225
0.5800000000000001;0.775;0.2222222222222222;0.7777777777777778;0.225
0.59;0.775;0.2222222222222222;0.7777777777777778;0.225
0.6;0.775;0.2222222222222222;0.7777777777777778;0.225
0.61;0.775;0.2222222222222222;0.7777777777777778;0.225
0.62;0.775;0.2222222222222222;0.7777777777777778;0.225
0.63;0.775;0.2222222222222222;0.7777777777777778;0.225
0.64;0.775;0.2222222222222222;0.7777777777777778;0.225
0.65;0.7701863354037267;0.25;0.75;0.22981366459627328
0.66;0.7701863354037267;0.25;0.75;0.22981366459627328
0.67;0.7701863354037267;0.25;0.75;0.22981366459627328
0.68;0.7716049382716049;0.14285714285714285;0.8571428571428571;0.22839506172839505
0.6900000000000001;0.7716049382716049;0.14285714285714285;0.8571428571428571;0.22839506172839505
0.7000000000000001;0.7716049382716049;0.14285714285714285;0.8571428571428571;0.22839506172839505
0.7100000000000001;0.7730061349693251;0.0;1.0;0.22699386503067484
0.72;0.7730061349693251;0.0;1.0;0.22699386503067484
0.73;0.7730061349693251;0.0;1.0;0.22699386503067484
0.74;0.7730061349693251;0.0;1.0;0.22699386503067484
0.75;0.7730061349693251;0.0;1.0;0.22699386503067484
0.76;0.7730061349693251;0.0;1.0;0.22699386503067484
0.77;0.7682926829268293;0.0;1.0;0.23170731707317074
0.78;0.7636363636363637;0.0;1.0;0.23636363636363636
