"gene";"mean";"sd";"se"
"LGALS3BP";-0.000224137161504288;0.000242843060683456;1.08434262024543e-07
"LGALS4";-0.000203011211645913;0.000352958290109812;1.64153901945957e-07
"LGALS8";-8.47462347297235e-05;0.000105080944176282;1.80786395926209e-08
"LGALS9B";-2.31403357457971e-05;6.6338008784329e-05;4.87830218724701e-09
"LGI1";3.0320779334625e-05;4.04325238496802e-05;2.53262826293431e-09
"LGI2";-0.000519830267196276;0.000510380357067545;5.27284140456899e-07
"LGI4";-4.83982388308505e-05;0.000134821916080961;2.02801681953572e-08
"LGMN";0.000163506409779449;0.000219614745064847;7.4330368653996e-08
"LGR4";0.000223249379582682;0.000143510277982978;7.01644958986102e-08
"LGR5";-9.37599827127579e-05;0.000137895261936108;2.75558388955609e-08
"LGR6";-8.97296368368132e-05;0.000107469997833134;1.94492371027747e-08
"LGTN";0.00085612724441551;0.00102441496113082;1.76857163421141e-06
"LHB";3.16144664986818e-05;0.000119370954079207;1.50614067398055e-08
"LHFPL5";3.48439285135782e-05;8.76842729979947e-05;8.80146619424639e-09
"LHPP";0.00253334944201202;0.0023853412774867;1.20328459184497e-05
"LHX1";-2.61599119725655e-05;8.27780723844416e-05;7.44638961383722e-09
"LHX2";-2.93719426027563e-05;3.22227935850325e-05;1.88735748570397e-09
"LHX3";8.55124532427105e-06;1.50328914566075e-05;2.96138098121667e-10
"LHX5";5.07150296592043e-05;8.2814031745499e-05;9.33993908920028e-09
"LIF";-7.26971396924245e-05;0.000119548371104885;1.93886369817934e-08
"LIFR";8.41472924454678e-05;0.000122390459749119;2.18630937709039e-08
"LILRA3";-6.0584672129397e-07;1.06157572241617e-05;1.11578531936224e-10
"LIMCH1";-1.63279510147744e-05;7.08223094775089e-05;5.21640414196723e-09
"LIMD1";-0.000182125202556113;0.000207654419100451;7.57225740494728e-08
"LIMD2";3.42199060746807e-05;3.90945008875757e-05;2.67927170825535e-09
"LIMK2";0.000178227922445383;0.000190253162088704;6.74851913702014e-08
"LIMS2";0.000141496773729088;0.000112770044552603;3.25710898853421e-08
"LIN7B";2.08886163937076e-05;3.6682930350292e-05;1.76426591893989e-09
"LINGO2";-0.000194167869546071;0.000358968340075139;1.64863927198567e-07
"LINGO3";6.25331642504106e-07;1.4166617259286e-05;1.98443386279334e-10
"LINGO4";7.06928731146984e-07;6.16286179871027e-06;3.79808655500024e-11
"LIPA";-2.21519989412888e-06;1.39037084480293e-05;1.95676625644437e-10
"LIPG";0.000169178671581566;0.000355935121882393;1.53644262710308e-07
"LIPT2";-0.000422742939974231;0.000361490655474442;3.07667672898723e-07
"LITAF";8.23894219653676e-07;1.46371561023829e-05;2.12106109677473e-10
"LLGL2";3.59441441450392e-05;5.08369088165733e-05;3.84236764768573e-09
"LLPH";9.25103058481498e-06;2.21444358865255e-05;5.69505291288196e-10
"LMAN2L";-0.000314397316156599;0.000216346636172371;1.45035672718743e-07
"LMBR1L";0.000102489903941821;9.82297860430882e-05;2.00263095541527e-08
"LMCD1";-9.46762634977335e-05;0.000196375358597856;4.70194647361126e-08
"LMF2";2.47540013163443e-05;2.25408082279455e-05;1.11416324784952e-09
"LMNA";-1.28701995964399e-05;6.33935623771014e-05;4.1315075812635e-09
"LMO1";-7.11170507039753e-05;8.35824115224554e-05;1.1951733107321e-08
"LMO2";1.0281448566857e-05;2.89197002825711e-05;9.31052656113595e-10
"LMO3";-8.63982449528379e-05;0.000103981123938754;1.81344667331345e-08
"LMO7";-0.000357421577263704;0.00027106125257075;2.00257620714619e-07
"LMOD1";-3.00162885493434e-05;7.20130753446566e-05;6.01862529597006e-09
"LMOD3";-6.24265777151578e-05;0.000221153898656065;5.21625844053354e-08
"LMTK3";1.02576611309048e-05;3.12327794882861e-05;1.06787077756454e-09
"LMX1B";-0.0013557939553735;0.00269029800386846;8.98064766023515e-06
"LNP1";3.31619891211017e-05;7.00578474266004e-05;5.94323921922677e-09
"LNX1";4.18680506289182e-05;6.24988920313387e-05;5.60764896459552e-09
"LOC100009676";-0.000169803614863256;0.000186795903700176;6.32668626592791e-08
