"gene";"mean";"sd";"se"
"ADAM7";1.41571879325887e-05;4.95045013047067e-05;2.58828326960102e-09
"ADAMTS1";0.000108869416358559;0.000103419102744002;2.22738167636437e-08
"ADAMTS13";5.0051032564912e-06;3.53533701785128e-05;1.24286412920302e-09
"ADAMTS16";6.89737981394953e-06;5.07585816477809e-05;2.55794505891298e-09
"ADAMTS19";1.92664295603282e-05;0.000131186427277637;1.71397950688002e-08
"ADAMTS3";-0.000418940840785369;0.00024655430018952;2.34741758123948e-07
"ADAMTS4";4.35233779098926e-05;5.08267412250713e-05;4.41140210918204e-09
"ADAMTS5";2.24778362302312e-05;3.72590823650893e-05;1.85789646287934e-09
"ADAMTS7";-6.79408805515604e-05;0.000152619986919805;2.73115708265639e-08
"ADAMTS8";-9.53501308248877e-06;5.11226764556812e-05;2.63743098278338e-09
"ADAMTS9";7.0866015630168e-06;1.26805439949419e-05;2.06893138335797e-10
"ADAMTSL1";5.44596541051784e-05;9.29022821221039e-05;1.13753845122508e-08
"ADAMTSL2";3.045467493146e-05;0.000118099323018408;1.45173103970126e-08
"ADAP1";7.72141881694451e-05;9.5293219993409e-05;1.48099876627451e-08
"ADARB1";5.08348210417399e-06;9.15297987807821e-06;1.07470701704564e-10
"ADARB2";-3.33273333707146e-05;0.000104805644921412;1.18132876080884e-08
"ADAT2";4.14951394276842e-05;0.000130720304757282;1.83714960033484e-08
"ADC";5.34165270503164e-06;5.99562696496542e-05;3.53111433750522e-09
"ADCK2";-0.000245815080176771;0.00031092937843668;1.54623232571819e-07
"ADCK4";9.41123474327003e-05;0.000148588066271308;3.03694342124565e-08
"ADCY1";0.000152242634955883;0.000145579615150014;4.38278231084282e-08
"ADCY10";-4.33158471124909e-05;5.11092113151955e-05;4.42143584922472e-09
"ADCY2";-3.43065618088e-05;0.000221445704785536;4.89577506032071e-08
"ADCY5";-0.000138151099757603;7.58991732660598e-05;2.46987010076689e-08
"ADCY6";-0.000909938919627173;0.000601649076165358;1.18068886853749e-06
"ADCY9";-2.99841593796747e-05;4.19826284106625e-05;2.61639754073586e-09
"ADCYAP1";0.000495031613762605;0.000665340801701582;6.76383953279238e-07
"ADH1C";6.10575512353192e-06;1.30336613612599e-05;2.02800770814175e-10
"ADIPOQ";1.33583718176041e-05;4.17769188938446e-05;1.87900548700169e-09
"ADIPOR1";7.29618296345885e-05;6.5610010921828e-05;9.51772587234905e-09
"ADIPOR2";0.000328072038565487;0.000233858911671287;1.6091894560613e-07
"ADK";-0.00013711417326047;0.000170715119720773;4.71966754793779e-08
"ADORA1";-4.27440468183973e-05;3.38271768766422e-05;2.94199097499945e-09
"ADORA3";0.000120540711257925;7.57713805913901e-05;2.0124152312504e-08
"ADPRH";0.000137158729735685;0.000170461437900881;4.71245650613469e-08
"ADPRHL1";-0.000101657987563581;0.000124928729380804;2.55413495672383e-08
"ADRA1A";-7.02733704912214e-06;3.05297631844676e-05;9.57550766611903e-10
"ADRA1B";-3.12703106027108e-05;0.000100151489544114;1.07509654687895e-08
"ADRA1D";7.14256097054624e-06;8.44086522881576e-05;6.99314905111329e-09
"ADRB1";-5.14065162470753e-06;1.89763835816059e-05;3.77296019274742e-10
"ADRB2";3.40886888358749e-05;3.73657838686417e-05;2.52244046440771e-09
"ADRBK1";-0.000118889925031188;0.000284429047474606;9.2960341345661e-08
"AEN";4.60742842423177e-05;6.7262312106848e-05;6.53105269250453e-09
"AFAP1L1";6.84524508505088e-06;3.07278444211078e-05;9.66847535791762e-10
"AFF1";-8.23358878461331e-05;0.000107364500292384;1.80107667626742e-08
"AFF3";0.000243481610198997;0.000197642672416836;9.73443146713169e-08
"AFF4";-6.97873964535088e-05;5.85954901556361e-05;8.21567546606721e-09
"AFP";8.23940322769445e-06;2.4347389574066e-05;6.4548326310523e-10
"AG2";-0.000214278864377011;0.000199239353893135;8.45938974958974e-08
"AGA";3.24408485691491e-05;5.91980883128938e-05;4.46696555527735e-09
"AGAP11";1.94552123900444e-05;2.21314153084483e-05;8.557458700415e-10
"AGAP3";2.55140233104049e-06;8.1019478826562e-06;7.04680964380321e-11
"AGAP7";-7.94113935713258e-06;7.55852925254652e-05;5.62970746234288e-09
"AGAP8";-4.92498784133682e-05;6.07479851584831e-05;6.02124469375669e-09
"AGBL5";-0.000100250506518014;0.000125795410537613;2.54688933357954e-08
"AGER";2.02884821058162e-06;4.49908008788133e-05;1.97638653842689e-09
"AGL";4.6640390470224e-05;0.000160327002441622;2.72209776399534e-08
"AGPAT2";3.66555189481645e-06;1.33156430349353e-05;1.86196303475264e-10
"AGPAT6";1.80775313017856e-05;4.80931457987226e-05;2.5804413832761e-09
"AGPAT9";-4.67647082074397e-05;9.59354656546866e-05;1.11545614125603e-08
"AGPS";-0.000468251761405186;0.000394412190000773;3.70831944715619e-07
"AGRN";-2.72150127235736e-05;7.24528663781174e-05;5.85547430634947e-09
"AGXT2L1";7.36033694774989e-05;0.000148569510075064;2.69243835448487e-08
"AHCY";-5.2287591171371e-05;5.36356730928916e-05;5.53701388970562e-09
"AHCYL2";-7.71239657991267e-05;6.13045455907844e-05;9.60998809503404e-09
"AHR";0.000221437092588293;0.000172129157799461;7.79031291703809e-08
"AHRR";-4.39679323256449e-05;9.5840637835693e-05;1.08830831424436e-08
"AICDA";0;0;0
"AIDA";3.60432413314945e-05;3.64031758215717e-05;2.59032719378441e-09
"AIF1L";-6.219612940841e-05;5.78992424815447e-05;7.13472381178756e-09
"AIFM1";6.84736234369564e-06;3.20057142218009e-05;1.04498632563531e-09
"AIFM2";4.2748800864944e-06;2.18656368445582e-05;4.84121544253595e-10
"AIFM3";2.42133640594473e-06;9.9623847134388e-06;1.02567130216016e-10
"AIG1";-4.8909214973959e-05;7.48744368992707e-05;7.85454437186506e-09
"AIP";6.10078838956451e-05;0.000151608874666353;2.61178473679046e-08
"AIRE";-5.36341730893993e-06;1.33662447188029e-05;2.02841807269611e-10
"AJAP1";-2.71501704934214e-05;3.41802369233502e-05;1.87546423610855e-09
"AK1";5.8589212195931e-05;0.00010480120581241;1.41343656347126e-08
"AK3";0.000113923624903877;0.000104016150208074;2.35205323408835e-08
"AK7";-0.000171633287819952;0.000189186674344718;6.43318499618696e-08
"AKAP1";-8.21743244822833e-05;0.000140536787509704;2.59967828978326e-08
"AKAP12";1.20725169916401e-05;7.16038281226078e-05;5.14138955545843e-09
"AKAP14";-0.00010962813424461;0.000186212538723741;4.58043320221013e-08
"AKAP2";0.000594586829287805;0.000578105140016916;6.79169677324863e-07
"AKAP3";0.000976014554111918;0.000668002064944058;1.38738945684449e-06
"AKAP6";-4.9769855132008e-05;3.81795529432484e-05;3.8973403770908e-09
"AKAP9";1.81164833647026e-05;7.95211634119755e-05;6.48967841450293e-09
"AKR1B1";0.00030536253588776;0.000183629741740154;1.26101548015063e-07
"AKR1B15";1.43415611243738e-06;8.20277396740345e-06;6.76170352648888e-11
"AKR1C3";1.91315030543004e-05;0.000109310071368066;1.2008329401288e-08
"AKR7A2";1.38311508972503e-05;6.16818796891892e-05;3.89839977913433e-09
"AKT1";-0.000116254733338311;0.00020228986561005;5.33870914770032e-08
"AKT2";-5.67435843190263e-05;7.44423155355419e-05;8.61939890001509e-09
"AKT3";8.94364704933491e-05;0.000149311202687296;2.97210807010056e-08
"AKTIP";0.000286644711197511;0.000186004082467882;1.15875593288256e-07
"ALAS1";2.77321511226938e-05;3.12235039772688e-05;1.71898178598177e-09
"ALAS2";-2.72389986863423e-05;4.90568010234093e-05;3.08682586001697e-09
"ALCAM";-0.000318082062744597;0.000404632587641954;2.60705587801635e-07
"ALDH18A1";0.000367516861381262;0.000283074675436843;2.13145267276447e-07
"ALDH1A2";-1.68562480486339e-05;2.6770285573437e-05;9.82405693353175e-10
"ALDH1B1";3.52911865932323e-05;5.95096920586789e-05;4.69606608343818e-09
"ALDH1L1";3.28363089370146e-05;5.65758746228482e-05;4.19698022037448e-09
"ALDH2";-0.000106643188369641;8.13020872495148e-05;1.78133110836645e-08
"ALDH3A1";1.3004181395601e-05;3.16917491621808e-05;1.14772269962678e-09
"ALDH3A2";7.98826037173081e-05;0.000105828352128434;1.72937002315373e-08
"ALDH3B1";-7.06827009047744e-06;9.38609952475352e-06;1.35800361122348e-10
"ALDH5A1";-4.53483358899376e-05;5.14259848047781e-05;4.63329240643193e-09
"ALDH9A1";5.65230026619781e-05;5.56516766255787e-05;6.21254588702965e-09
"ALDOC";0.000125917682499041;0.000167621272870191;4.32317207789468e-08
"ALG1";0.000162834430006039;0.000161606459102629;5.19620415877045e-08
"ALG11";-1.4048729063233e-05;2.74166241007145e-05;9.29764442882777e-10
"ALG12";0.000120585629297228;0.000118669420370457;2.82622373412208e-08
"ALG14";-0.000280392626828335;0.000654550200174022;4.96070452175037e-07
"ALG1L";-0.000102803317753805;0.00015036111058707;3.25972815238855e-08
"ALG3";2.88828877975257e-05;3.52253702681888e-05;2.04323184855466e-09
"ALG5";3.06970682962274e-06;4.04489506054444e-05;1.60358897163788e-09
"ALG6";-4.00926466511032e-06;0.000125007462927473;1.52422511243708e-08
"ALG8";-0.000218715278248995;0.000246155013451591;1.06875015108751e-07
"ALG9";-2.05407769401879e-05;0.000174791319881074;3.01905442665163e-08
"ALK";-2.1454242930612e-06;6.36942940928122e-05;3.95754125050758e-09
"ALKBH3";-9.87818739526817e-05;0.000111644699993018;2.19027940930953e-08
"ALKBH5";2.97363555973603e-05;2.22512115075803e-05;1.36667196511247e-09
"ALOX12";7.74192717723797e-06;2.51995343949802e-05;6.7867149491776e-10
"ALOX12B";3.78708012877495e-05;4.69166510636714e-05;3.57892942574419e-09
"ALOX12P2";8.14164001988777e-05;8.09804869022587e-05;1.30183197556828e-08
"ALOX15";-1.02916470766941e-05;9.41975920887722e-05;8.75158675601952e-09
"ALOX15B";-7.32482436046964e-05;0.000108056605326545;1.67421446342107e-08
"ALOX5";8.56967908644051e-05;8.97229440663378e-05;1.51877311001854e-08
"ALPK3";0;0;0
"ALPP";-7.90008267426402e-05;0.000205522519911287;4.73975725554066e-08
"ALS2CL";5.08078855186003e-05;5.09506839205623e-05;5.11085003330647e-09
"ALS2CR11";0.00014344626579859;0.000159697795619117;4.54262841247136e-08
"ALS2CR4";-2.34275317157886e-05;4.05989725637469e-05;2.15486231364841e-09
"AMDHD2";0.000192463888740963;0.00015227206638038;5.96345977921278e-08
"AMELX";7.61968884803277e-06;2.29529056317189e-05;5.71386922850234e-10
"AMH";-0.000363529994483627;0.000301061917619874;2.20468276713787e-07
"AMIGO2";6.95156795447695e-06;2.11569734711356e-05;4.84464451010756e-10
"AMN";9.76236865550931e-06;3.46391330578542e-05;1.26440749515042e-09
"AMOT";-0.000139178973648568;0.000107483307552345;3.062722602102e-08
"AMOTL1";-0.000180908484380013;0.000172403772965415;6.16888108858783e-08
"AMPD2";-3.66955467966874e-05;0.000125566414060504;1.67092073834394e-08
"AMPD3";3.06981844443358e-05;2.65798620854301e-05;1.63075249233893e-09
"AMT";-0.000330756025156645;0.000370578392164011;2.43206653307598e-07
"AMTN";-8.62145452138673e-05;0.000255370880608092;7.09750732725108e-08
"AMY1A";-0.000324104133225985;0.000428279898459923;2.83763989536833e-07
"AMY2B";3.78172532064556e-05;3.90506416660985e-05;2.91599590552459e-09
"AMZ2P1";-0.000223652162017254;0.000223774805259249;9.88114744933248e-08
"ANAPC16";-1.55324112556027e-05;4.68514148364798e-05;2.38002740820386e-09
"ANGEL1";0.000183066811051223;0.000154253026870953;5.66973511381139e-08
"ANGPT2";4.9946700961803e-05;0.000157256460784371;2.65901752297934e-08
"ANGPT4";0;0;0
"ANGPTL6";-0.000153718798478723;0.000168292629123076;5.12256624070748e-08
"ANGPTL7";-1.14950282448746e-05;4.14889992628788e-05;1.80933588649755e-09
"ANK1";0.000161609860315998;0.000105916612575752;3.70484263139675e-08
"ANK3";1.31111734298703e-05;4.12885944665471e-05;1.83293941370489e-09
"ANKDD1A";0.00100028806708717;0.00041761216173341;1.17050434202496e-06
"ANKFN1";-4.61931284490014e-06;5.39793350106606e-05;2.86039464375749e-09
"ANKHD1";-1.64198540239795e-05;4.96041145305011e-05;2.66708829277117e-09
"ANKHD1.EIF4EBP3";-5.76746529031892e-05;4.91476214569538e-05;5.67991867481845e-09
"ANKK1";-7.47282969123519e-05;0.000270301130735637;7.67736170395392e-08
"ANKLE1";-1.66442937548112e-05;8.21166548359612e-05;6.84727636216154e-09
"ANKMY2";-5.13182745327523e-05;3.91845117911492e-05;4.12962136880885e-09
"ANKRD13A";-0.00015402858086739;0.00017717921932365;5.43123442082591e-08
"ANKRD19";9.09974257316978e-05;0.000116848900639346;2.15841030811728e-08
"ANKRD2";2.55037916658761e-05;0.000266892803396259;7.00557562913658e-08
"ANKRD22";9.49125225931764e-05;9.58254329921243e-05;1.79554514862532e-08
"ANKRD23";-0.000580033894978772;0.000462170806244525;5.44564202849864e-07
"ANKRD24";0.000239580611175987;0.000174098337941035;8.69319151080127e-08
"ANKRD29";5.95471631351367e-05;0.000117088721979225;1.69041009184598e-08
"ANKRD30B";-3.6506879876834e-05;6.52632015025434e-05;5.48282530074518e-09
"ANKRD34A";-0.000632645430162191;0.000576296447998198;7.23842000486204e-07
"ANKRD34B";2.86556567180431e-06;8.01174984478621e-06;7.07537525647158e-11
"ANKRD35";6.75589655773022e-05;0.000128066113793391;2.05446066781159e-08
"ANKRD39";1.46089916446951e-05;8.22248298744963e-05;6.80098829379309e-09
"ANKRD45";0;0;0
"ANKRD49";0.00113980852712254;0.000518616498340037;1.5612300618171e-06
"ANKRD5";-6.59821335690234e-05;0.000118726172085065;1.80881124539859e-08
"ANKRD50";-6.49748059760833e-05;0.000164805322584313;3.06860891393357e-08
"ANKRD53";4.69181238773227e-05;7.64131513916647e-05;7.89056288183466e-09
"ANKRD54";0;0;0
"ANKRD57";1.84482548036966e-05;2.9795380157877e-05;1.20533958716344e-09
"ANKRD58";-3.57287889688331e-05;4.2749017993722e-05;3.05716647651909e-09
"ANKRD7";0.00116293528479118;0.000508481362535594;1.60434220096492e-06
"ANKS1A";-0.000116036892055734;0.000159574682860054;3.82757146147668e-08
"ANKS3";0.000167800075706914;0.000122654230620966;4.2815180560846e-08
"ANO1";-8.26431237061854e-05;0.000126478191221193;2.24164461132035e-08
"ANO10";-0.000185293459877477;6.27441623187848e-05;3.81695518219117e-08
"ANO2";2.74391807118993e-05;5.83178981741012e-05;4.06668134077882e-09
"ANO4";0.000954951459792135;0.000856046735040437;1.62595814896397e-06
"ANP32A";0.000251973823560843;0.000221096153988241;1.11120893752663e-07
"ANXA10";-4.54182579441184e-06;2.33031487987364e-05;5.4974090640755e-10
"ANXA13";-0.000135652967117122;0.000215546349605751;6.36706683973675e-08
"ANXA3";-0.000326195242199861;0.000293609927960736;1.90399695323316e-07
"ANXA5";-1.20231384105215e-05;6.94838189381374e-05;4.84876205161443e-09
"ANXA6";0.000380926629944142;0.00027528448486024;2.18943528400119e-07
"ANXA7";2.69420641226216e-05;7.75890162452868e-05;6.59156986515239e-09
"AOC2";-1.43472898661966e-05;7.46617117106901e-05;5.63728332731666e-09
"AP1M1";-7.90810451539583e-06;6.73504717664651e-05;4.48231426554657e-09
"AP1S1";-2.1201174509362e-05;0.000156722571189114;2.43816601637771e-08
"AP2M1";-2.92250464548246e-05;2.55010695518998e-05;1.48773341298028e-09
"AP3B2";0.00015547120470736;0.000163195674525678;5.01212306466928e-08
"AP3S1";-4.72265611678884e-06;5.613755854247e-05;3.09292317839106e-09
"AP3S2";-0.000247619560708182;0.000273382637231443;1.34137152509557e-07
"AP4B1";0.000294694184626092;0.000289966593555813;1.68769374359559e-07
"APBA1";-7.23827753781098e-06;2.61134981038789e-05;7.16822450494093e-10
"APBA3";-8.23161120852211e-06;1.95395119657128e-05;4.39762398950136e-10
"APBB1";0.000818113117613464;0.000362533060174594;7.97369287296942e-07
"APC";3.96632042088866e-05;6.63163826703083e-05;5.85826667062971e-09
"APCDD1";-6.34286361118875e-05;8.52973647980501e-05;1.11122774373907e-08
"APEH";-0.000328661050886575;0.000305953016785435;1.99225148991512e-07
"APLF";-0.000231538330113075;0.000292786172669249;1.37135696527953e-07
"APLNR";-7.45701944250191e-05;7.11072446074998e-05;1.04873069467259e-08
"APLP2";2.59506757692792e-05;0.000184738144919997;3.39265381667875e-08
"APOA1BP";1.24367013491599e-05;2.16409335298142e-05;6.10993082847933e-10
"APOBEC1";2.88380399908693e-05;3.97569452426602e-05;2.37171866361907e-09
"APOBEC3B";0.000441908512442285;0.000224584354339985;2.44427980141868e-07
"APOBEC3F";-6.35073561357687e-06;8.63925612668643e-05;7.31263021220427e-09
"APOC1";-2.45620403261869e-05;0.000250084083443693;6.15417003401424e-08
"APOD";6.39826278745139e-05;0.0001314269867053;2.09239307135372e-08
"APOL4";-0.000173223018934507;0.000163691296074962;5.61140075094673e-08
"APOL5";-1.43040518034937e-05;6.12408705297076e-05;3.8588848847402e-09
"APOO";0.00026017356584039;0.000102257820473626;7.78788266755559e-08
"APP";-2.45876248379382e-05;0.000108822227710839;1.21431804046606e-08
"APTX";-3.05762510032482e-06;6.68716154671736e-06;5.29205820995728e-11
"AQP10";-0.000283170630395647;0.000417450598920661;2.49982275059445e-07
"AQP12A";1.63041984421926e-05;5.47437906366268e-05;3.18586635617931e-09
"AQP5";0.000106464538027713;6.02444091632035e-05;1.48710254406876e-08
"AQP8";7.25432988762134e-05;0.000126839725122282;2.09383251612193e-08
"AR";-9.34062170864481e-06;2.43018636881592e-05;6.62684700859878e-10
"ARAF";5.52739434164143e-06;8.73531511877249e-05;7.4654693921098e-09
"ARAP1";1.30822520359865e-05;3.09806782207383e-05;1.10633742281111e-09
"ARAP2";4.98930644011941e-05;5.23566479025e-05;5.16024879904123e-09
"ARAP3";1.59762832152577e-06;0.000146771680468774;2.09921215221475e-08
"ARCN1";1.46950749350401e-05;3.49880776430402e-05;1.40872194354915e-09
"AREG";-0.000221591943347938;0.000596567933912786;3.95870819904738e-07
"ARFGEF2";6.44209527170614e-06;1.27214135118887e-05;1.99185354211218e-10
"ARFRP1";-8.57680415701252e-06;5.77670108395934e-05;3.32502430213709e-09
"ARG2";-0.000699962382191328;0.000464140153735637;6.99849673092451e-07
"ARHGAP17";-3.53342164151744e-05;9.04113972127152e-05;9.2131321918873e-09
"ARHGAP18";4.15663276327813e-05;5.7811622372917e-05;4.98424625679297e-09
"ARHGAP20";0.000342135162061428;0.000248541851182011;1.77245596502935e-07
"ARHGAP23";1.47762161380048e-05;0.000113892206039934;1.28571702729063e-08
"ARHGAP24";1.77448751861946e-06;1.24843034312066e-05;1.55010283445342e-10
"ARHGAP26";3.24414034190672e-05;5.09202295832862e-05;3.57883059607953e-09
"ARHGAP36";4.05433428699501e-05;4.91424459765792e-05;3.99682008361696e-09
"ARHGAP39";-2.13376980045091e-07;3.36953292459709e-05;1.10630855778142e-09
"ARHGAP4";7.75446557611326e-05;0.000123191527999177;2.08001940906852e-08
"ARHGAP42";-9.66879552826264e-06;1.72553619371933e-05;3.83598570869261e-10
"ARHGAP5";9.83953811782361e-05;0.000174519899340246;3.93578925781777e-08
"ARHGDIB";-2.24718549129208e-05;3.3734034718494e-05;1.61379025652903e-09
"ARHGEF1";6.07297165741093e-05;8.7961683953942e-05;1.12269650924152e-08
"ARHGEF10";5.05531413209381e-07;0.000113083904709829;1.24603284124719e-08
"ARHGEF10L";-0.000483184013078683;0.000440188922757333;4.22264711861332e-07
"ARHGEF12";-5.97822457075423e-05;0.000144895415035245;2.40302730385797e-08
