"gene";"mean";"sd";"se"
"MYEOV";1.30475696509683e-05;3.37758556344414e-05;1.28677497797936e-09
"MYH10";-5.50872998834901e-05;0.000135002549490106;2.087251837369e-08
"MYH11";-8.06826460318991e-05;0.000145295233077085;2.71712301946775e-08
"MYH14";-0.000232659858500415;0.000307333025360949;1.46574547416277e-07
"MYH15";-1.69445461402286e-05;5.10477304056342e-05;2.83754436432493e-09
"MYH16";-4.70518809555674e-05;6.13670620462187e-05;5.89966992682891e-09
"MYH3";2.14020892696639e-05;4.44551413441882e-05;2.39226094061434e-09
"MYH6";2.30739033571833e-05;4.90179580316377e-05;2.88404266807715e-09
"MYH7B";0.000620472143641239;0.000508781878453961;6.38337042583361e-07
"MYH9";-1.57992395802335e-06;1.39868918587902e-05;1.93966896266255e-10
"MYL10";-0.000106628391539197;0.000122198844058199;2.59844573822652e-08
"MYL2";-1.98501619475202e-05;6.41432538471904e-05;4.42084643250948e-09
"MYL3";-9.99048420376801e-06;4.95817900356713e-05;2.50585827557263e-09
"MYL4";-3.55250850439349e-05;8.23238172948818e-05;7.89504658491178e-09
"MYL5";-5.85475157425549e-05;0.000116752330724407;1.67688947817681e-08
"MYL6B";-6.91183313592052e-05;5.7328061714129e-05;7.993924716165e-09
"MYL7";9.72821017272259e-05;0.00019176779329746;4.54562494680441e-08
"MYLIP";1.1529405883943e-05;2.17592775100696e-05;5.96319609759469e-10
"MYLPF";-6.99136587269023e-05;0.000119150468614627;1.87826935461546e-08
"MYO15B";7.57535187957191e-05;7.48458490517125e-05;1.12213073446674e-08
"MYO18A";0.000386234869268443;0.000411774417253685;3.15127924290133e-07
"MYO18B";2.89808073366975e-06;6.98599264059954e-06;5.61645801522188e-11
"MYO1B";-2.60984643776833e-06;1.47374728407198e-05;2.19383274250515e-10
"MYO1D";8.37657558407356e-06;5.39089834282333e-06;9.86104676085088e-11
"MYO1E";-0.000200455649048132;0.000328547963279343;1.45829555576802e-07
"MYO1H";-5.13696574139598e-06;1.71281776684916e-05;3.13520877266512e-10
"MYO3A";0.000214197733225575;0.000242745921494964;1.03552515525617e-07
"MYO3B";-4.30557809396036e-07;5.45758852227721e-06;2.93369233040538e-11
"MYO5A";-2.86959237771653e-05;6.3090947069192e-05;4.71923284346805e-09
"MYO5C";-0.000967172003130575;0.000672591670630842;1.37817614211815e-06
"MYO6";-1.53031301251809e-05;3.09250276045459e-05;1.17019509562244e-09
"MYO7A";3.34100918395628e-05;5.30916171776331e-05;3.87498128925295e-09
"MYOD1";-1.90092102138854e-05;0.000127367354233793;1.62386346373761e-08
"MYOM1";2.38517457877226e-05;3.39886497324596e-05;1.69955476199976e-09
"MYOM2";-6.51658405586871e-05;0.00010707897835695;1.54685389007103e-08
"MYOM3";-0.000191437978133019;0.000304259843639942;1.27252891232996e-07
"MYOZ1";0;0;0
"MYPN";-2.55619168876995e-06;1.02723526746873e-05;1.0981021288091e-10
"MYPOP";2.03772843806366e-05;5.80701379691186e-05;3.71562696325303e-09
"MYRIP";2.34091647741615e-05;4.68754476790928e-05;2.69854536511122e-09
"MZF1";0.000401153744666408;0.00019250634835537;1.97194538162594e-07
"N4BP2";0.000232390348921045;0.000166744979718027;8.12175904421473e-08
"NAA10";0.00027179387420184;0.000279063350837141;1.50091320136642e-07
"NAA38";-0.000386778279675878;0.000257569172145051;2.14527786740019e-07
"NAALAD2";-2.96755999747162e-05;0.000136179371982584;1.9030891920333e-08
"NAALADL2";0.000175653322617702;0.000300643418635459;1.19317438635267e-07
"NAB2";-0.000134573343432471;0.000201529251166112;5.7859895347198e-08
"NACA";-1.55357166049247e-06;3.40927881308605e-05;1.14000161291799e-09
"NACC2";-0.000755672566126138;0.000618183309881936;9.45060767884235e-07
"NADK";0.000153577197372142;0.000111306049171471;3.5711395611819e-08
"NADSYN1";0.000199352048140427;0.000231662816537586;9.22670345454819e-08
"NAGA";0.000160498862502596;0.000307076958196967;1.18049839752991e-07
"NAGLU";3.38678349731858e-05;8.52197431324047e-05;8.25491561809945e-09
"NAIF1";3.05937951237265e-05;4.30405951807616e-05;2.74905839244815e-09
