pred;y01
0.4609429754767255;0
0.15782016133108429;0
0.13977593400956553;0
0.11257940220540444;0
0.3341549912659623;0
0.2058184312378219;0
0.18594785071352435;0
0.18661379249661314;0
0.34514618979367123;1
0.08676811688609784;0
0.14705210305635297;0
0.24421774438991942;0
0.1633779318042549;1
0.12540625348648904;1
0.10592689441596029;0
0.18085336640469624;0
0.09698573277122742;1
0.20115481951635467;0
0.22199812468889932;0
0.207521146586819;0
0.2472695535334007;1
0.21660895654484963;1
0.18057861068235556;1
0.2538451391351858;1
0.24784694825919;0
0.3048170249414318;0
0.418404879580724;1
0.20771122187821242;1
0.21963506128559626;0
0.2869307027413704;0
0.2080819151284994;0
0.3180673587888628;0
0.32292244462006986;0
0.29392372318277327;0
0.3210133037748163;1
0.3366705962971415;1
0.6251143668546744;1
0.3296207130060292;0
0.30164769220091636;0
0.19610470170748237;0
0.14263858285381348;0
0.20581419433700374;0
0.36917228697466403;1
0.3506217591061845;1
0.34600833977891177;1
0.27299479302403895;0
0.3387977996506371;1
0.2579842505652065;1
0.2548201276518071;1
0.35268449982641614;0
0.20408899327157518;0
0.2873847819508975;0
0.3716662494553281;0
0.3785170240868877;0
0.37338393682866566;1
0.2049381278622397;0
0.2503377094990762;0
0.33028071080606447;1
0.4566651489618792;1
0.24800803421983358;0
0.18492318882600714;1
0.40971433128565743;0
0.1993994022193228;0
0.3883658384737122;0
0.21320706359159775;0
0.04213662359728738;0
0.29859647073611656;0
0.21460917585477554;0
0.033329829224382594;0
0.04531133265471306;0
0.16140262352271958;1
0.05178971207137343;0
0.24475418285703715;0
0.2957547548621725;1
0.27068403420127485;0
0.22686749570689171;0
0.368791117486758;0
0.4692460333356343;1
0.43569856230970827;1
0.2649773769834971;0
0.4616001108245884;1
0.30221943494536907;1
0.31612202445119986;1
0.2738451645717417;1
0.2884771435163106;1
0.45167978784486196;1
0.38126618437217075;1
0.3253024288247619;1
0.49606553915063345;1
0.1928417289945707;1
