prob;tp1;fp1;tp2;fp2
0.01;;0.5844594594594594;0.4155405405405405;
0.02;;0.5844594594594594;0.4155405405405405;
0.03;;0.5844594594594594;0.4155405405405405;
0.04;;0.5844594594594594;0.4155405405405405;
0.05;;0.5844594594594594;0.4155405405405405;
0.060000000000000005;;0.5844594594594594;0.4155405405405405;
0.06999999999999999;;0.5844594594594594;0.4155405405405405;
0.08;;0.5844594594594594;0.4155405405405405;
0.09;1.0;0.5830508474576271;0.41694915254237286;0.0
0.09999999999999999;1.0;0.582579185520362;0.417420814479638;0.0
0.11;0.8888888888888888;0.5813424345847554;0.41865756541524457;0.1111111111111111
0.12;0.8666666666666667;0.579610538373425;0.42038946162657503;0.13333333333333333
0.13;0.875;0.5763888888888888;0.4236111111111111;0.125
0.14;0.9142857142857143;0.570926143024619;0.42907385697538103;0.08571428571428572
0.15000000000000002;0.9130434782608695;0.5665083135391924;0.4334916864608076;0.08695652173913043
0.16;0.9122807017543859;0.5619735258724429;0.4380264741275572;0.08771929824561403
0.17;0.922077922077922;0.5524044389642416;0.4475955610357583;0.07792207792207792
0.18000000000000002;0.9222222222222223;0.5463659147869674;0.45363408521303256;0.07777777777777778
0.19;0.9056603773584906;0.540920716112532;0.45907928388746805;0.09433962264150944
0.2;0.9047619047619048;0.531496062992126;0.468503937007874;0.09523809523809523
0.21000000000000002;0.9090909090909091;0.5221476510067115;0.4778523489932886;0.09090909090909091
0.22;0.9085365853658537;0.511049723756906;0.4889502762430939;0.09146341463414634
0.23;0.9105263157894737;0.49570200573065903;0.504297994269341;0.08947368421052632
0.24000000000000002;0.9009433962264151;0.48520710059171596;0.514792899408284;0.09905660377358491
0.25;0.88;0.4841628959276018;0.5158371040723982;0.12
0.26;0.8693877551020408;0.4758942457231726;0.5241057542768274;0.1306122448979592
0.27;0.8487084870848709;0.4683954619124797;0.5316045380875203;0.15129151291512916
0.28;0.8397212543554007;0.46256239600665555;0.5374376039933444;0.1602787456445993
0.29000000000000004;0.814935064935065;0.46206896551724136;0.5379310344827586;0.18506493506493507
0.3;0.803680981595092;0.45729537366548045;0.5427046263345195;0.19631901840490798
0.31;0.8069164265129684;0.4417744916820702;0.5582255083179297;0.1930835734870317
0.32;0.8010899182561307;0.43186180422264875;0.5681381957773513;0.1989100817438692
0.33;0.7931937172774869;0.4268774703557312;0.5731225296442688;0.20680628272251309
0.34;0.7896039603960396;0.4132231404958678;0.5867768595041323;0.2103960396039604
0.35000000000000003;0.7828162291169452;0.4072494669509595;0.5927505330490405;0.2171837708830549
0.36000000000000004;0.780373831775701;0.40217391304347827;0.5978260869565217;0.21962616822429906
0.37;0.781038374717833;0.3887640449438202;0.6112359550561798;0.21896162528216703
0.38;0.7685589519650655;0.3883720930232558;0.6116279069767442;0.2314410480349345
0.39;0.7693920335429769;0.36982968369829683;0.6301703163017032;0.23060796645702306
0.4;0.7663934426229508;0.3625;0.6375;0.2336065573770492
0.41000000000000003;0.7656565656565657;0.356234096692112;0.6437659033078881;0.23434343434343435
0.42000000000000004;0.7652859960552268;0.3438320209973753;0.6561679790026247;0.23471400394477318
0.43;0.7624521072796935;0.33060109289617484;0.6693989071038251;0.23754789272030652
0.44;0.753731343283582;0.32670454545454547;0.6732954545454546;0.2462686567164179
0.45;0.7581818181818182;0.30177514792899407;0.6982248520710059;0.24181818181818182
0.46;0.7562277580071174;0.2883435582822086;0.7116564417177914;0.24377224199288255
0.47000000000000003;0.7504363001745201;0.28253968253968254;0.7174603174603175;0.24956369982547993
0.48000000000000004;0.7444633730834753;0.2724252491694352;0.7275747508305648;0.2555366269165247
0.49;0.7425249169435216;0.2517482517482518;0.7482517482517482;0.2574750830564784
0.5;0.7325769854132901;0.24723247232472326;0.7527675276752768;0.26742301458670986
0.51;0.7284345047923323;0.24045801526717558;0.7595419847328244;0.2715654952076677
0.52;0.7259842519685039;0.22924901185770752;0.7707509881422925;0.2740157480314961
0.53;0.7204968944099379;0.22540983606557377;0.7745901639344263;0.2795031055900621
0.54;0.7140672782874617;0.2222222222222222;0.7777777777777778;0.28593272171253825
0.55;0.7095310136157338;0.22026431718061673;0.7797356828193832;0.29046898638426627
0.56;0.7059701492537314;0.21100917431192662;0.7889908256880734;0.29402985074626864
0.5700000000000001;0.6980854197349042;0.215311004784689;0.784688995215311;0.3019145802650957
0.5800000000000001;0.698389458272328;0.2048780487804878;0.7951219512195122;0.30161054172767204
0.59;0.6960926193921853;0.19289340101522842;0.8071065989847716;0.30390738060781475
0.6;0.6944045911047346;0.18324607329842932;0.8167539267015707;0.30559540889526543
0.61;0.6931818181818182;0.16847826086956522;0.8315217391304348;0.3068181818181818
0.62;0.6877637130801688;0.1694915254237288;0.8305084745762712;0.31223628691983124
0.63;0.6791666666666667;0.17857142857142858;0.8214285714285714;0.32083333333333336
0.64;0.6795580110497238;0.16463414634146342;0.8353658536585366;0.32044198895027626
0.65;0.6739427012278308;0.16129032258064516;0.8387096774193549;0.32605729877216916
0.66;0.6716216216216216;0.14864864864864866;0.8513513513513513;0.32837837837837835
0.67;0.6666666666666666;0.14893617021276595;0.851063829787234;0.3333333333333333
0.68;0.6631158455392809;0.15328467153284672;0.8467153284671532;0.33688415446071907
0.6900000000000001;0.6605019815059445;0.1450381679389313;0.8549618320610687;0.3394980184940555
0.7000000000000001;0.6519480519480519;0.1440677966101695;0.8559322033898306;0.34805194805194806
0.7100000000000001;0.6503225806451612;0.13274336283185842;0.8672566371681416;0.3496774193548387
0.72;0.6491002570694088;0.12727272727272726;0.8727272727272727;0.3508997429305913
