"gene";"mean";"sd";"se"
"NSUN3";0.00018863692595309;0.000116133604900839;4.90202009594413e-08
"NSUN5";-0.000868620859944955;0.000334701646879126;8.66106243415173e-07
"NSUN6";-0.000564428439785536;0.000360530196842333;4.48072832252721e-07
"NSUN7";-4.57142373816652e-06;8.46201558473714e-05;7.15454925162115e-09
"NT5C2";1.36672511281109e-05;2.99887794158759e-05;1.0827397160918e-09
"NT5C3";0;0;0
"NT5DC1";4.78032700952594e-06;2.01115342970731e-05;4.25804759860566e-10
"NT5DC2";-4.50240280740616e-05;9.30745803143831e-05;1.06574733960632e-08
"NT5DC3";-0.00239777386122391;0.00522617703741197;3.29595657414055e-05
"NT5E";-8.95421006799688e-05;5.37214739503813e-05;1.08929349456907e-08
"NT5M";7.07345646655222e-05;0.000196177677816974;4.33443768997742e-08
"NTAN1";-7.5069294945536e-05;0.000152803456296669;2.88965174943536e-08
"NTF3";-3.72275776805933e-05;0.000128781012626157;1.79080938236107e-08
"NTHL1";-7.77705501022889e-06;2.19677305922679e-05;5.41249557016459e-10
"NTN1";1.55282718128889e-05;3.85854427136312e-05;1.72436648561839e-09
"NTN3";1.65525495289008e-05;5.32609794377835e-05;3.1000544208243e-09
"NTN4";-2.10355188953361e-06;9.1898651599924e-05;8.41803761460955e-09
"NTN5";3.50639442221817e-05;0.000220480545265308;4.96584003826464e-08
"NTNG2";4.77199924417515e-05;7.70315780144333e-05;8.18875393059322e-09
"NTRK1";9.6524967292915e-06;4.92033757619528e-05;2.50504148028402e-09
"NTRK3";-1.53596938880806e-05;8.70103440231439e-05;7.77825850935002e-09
"NTS";-2.27293667298271e-06;9.45761790924188e-06;9.42765124617258e-11
"NTSR1";-4.83903436860012e-05;0.000187216690084384;3.72599471561483e-08
"NUAK1";0;0;0
"NUAK2";4.12540526179799e-06;1.55687717139726e-05;2.58494393238263e-10
"NUB1";-0.00588487615624944;0.00504523220507782;5.99904422647537e-05
"NUBPL";8.66298266918217e-07;1.16112841045965e-05;1.35065541927034e-10
"NUCB1";-2.23749399548713e-06;3.99137908201426e-06;2.08775949765716e-11
"NUDT1";-6.37657627851111e-06;1.42871736312294e-05;2.44016674463331e-10
"NUDT11";7.10086647637526e-07;5.29953358762525e-06;2.84836963753018e-11
