prob;tp1;fp1;tp2;fp2
0.01;;0.25934065934065936;0.7406593406593407;
0.02;;0.25934065934065936;0.7406593406593407;
0.03;;0.25934065934065936;0.7406593406593407;
0.04;;0.25934065934065936;0.7406593406593407;
0.05;1.0;0.2560706401766004;0.7439293598233996;0.0
0.060000000000000005;1.0;0.25277161862527714;0.7472283813747228;0.0
0.06999999999999999;1.0;0.24944320712694878;0.7505567928730512;0.0
0.08;1.0;0.24608501118568232;0.7539149888143176;0.0
0.09;1.0;0.24439461883408073;0.7556053811659192;0.0
0.09999999999999999;1.0;0.240990990990991;0.759009009009009;0.0
0.11;1.0;0.23927765237020315;0.7607223476297968;0.0
0.12;1.0;0.23582766439909297;0.764172335600907;0.0
0.13;1.0;0.2340909090909091;0.7659090909090909;0.0
0.14;1.0;0.2340909090909091;0.7659090909090909;0.0
0.15000000000000002;1.0;0.2340909090909091;0.7659090909090909;0.0
0.16;1.0;0.2340909090909091;0.7659090909090909;0.0
0.17;1.0;0.23059360730593606;0.769406392694064;0.0
0.18000000000000002;0.9473684210526315;0.22935779816513763;0.7706422018348624;0.05263157894736842
0.19;0.9545454545454546;0.22401847575057737;0.7759815242494227;0.045454545454545456
0.2;0.9583333333333334;0.22041763341067286;0.7795823665893271;0.041666666666666664
0.21000000000000002;0.9230769230769231;0.2191142191142191;0.7808857808857809;0.07692307692307693
0.22;0.9310344827586207;0.2136150234741784;0.7863849765258216;0.06896551724137931
0.23;0.9032258064516129;0.21226415094339623;0.7877358490566038;0.0967741935483871
0.24000000000000002;0.9117647058823529;0.20665083135391923;0.7933491686460807;0.08823529411764706
0.25;0.9166666666666666;0.20286396181384247;0.7971360381861575;0.08333333333333333
0.26;0.8947368421052632;0.2014388489208633;0.7985611510791367;0.10526315789473684
0.27;0.8974358974358975;0.19951923076923078;0.8004807692307693;0.10256410256410256
0.28;0.9;0.19759036144578312;0.8024096385542169;0.1
0.29000000000000004;0.9069767441860465;0.19174757281553398;0.808252427184466;0.09302325581395349
0.3;0.9069767441860465;0.19174757281553398;0.808252427184466;0.09302325581395349
0.31;0.9090909090909091;0.1897810218978102;0.8102189781021898;0.09090909090909091
0.32;0.9166666666666666;0.18181818181818182;0.8181818181818182;0.08333333333333333
0.33;0.9166666666666666;0.18181818181818182;0.8181818181818182;0.08333333333333333
0.34;0.92;0.17777777777777778;0.8222222222222222;0.08
0.35000000000000003;0.92;0.17777777777777778;0.8222222222222222;0.08
0.36000000000000004;0.9215686274509803;0.17574257425742573;0.8242574257425742;0.0784313725490196
0.37;0.9215686274509803;0.17574257425742573;0.8242574257425742;0.0784313725490196
0.38;0.9038461538461539;0.1761786600496278;0.8238213399503722;0.09615384615384616
0.39;0.9074074074074074;0.17206982543640897;0.827930174563591;0.09259259259259259
0.4;0.9074074074074074;0.17206982543640897;0.827930174563591;0.09259259259259259
0.41000000000000003;0.8909090909090909;0.1725;0.8275;0.10909090909090909
0.42000000000000004;0.875;0.17293233082706766;0.8270676691729323;0.125
0.43;0.8620689655172413;0.1712846347607053;0.8287153652392947;0.13793103448275862
0.44;0.8524590163934426;0.16751269035532995;0.8324873096446701;0.14754098360655737
0.45;0.8524590163934426;0.16751269035532995;0.8324873096446701;0.14754098360655737
0.46;0.8548387096774194;0.16539440203562342;0.8346055979643766;0.14516129032258066
0.47000000000000003;0.8571428571428571;0.16326530612244897;0.8367346938775511;0.14285714285714285
0.48000000000000004;0.859375;0.16112531969309463;0.8388746803069054;0.140625
0.49;0.8507462686567164;0.15721649484536082;0.8427835051546392;0.14925373134328357
0.5;0.8529411764705882;0.15503875968992248;0.8449612403100775;0.14705882352941177
0.51;0.855072463768116;0.15284974093264247;0.8471502590673575;0.14492753623188406
0.52;0.8571428571428571;0.15064935064935064;0.8493506493506493;0.14285714285714285
0.53;0.8571428571428571;0.15064935064935064;0.8493506493506493;0.14285714285714285
0.54;0.8472222222222222;0.14882506527415143;0.8511749347258486;0.1527777777777778
0.55;0.8571428571428571;0.13756613756613756;0.8624338624338624;0.14285714285714285
0.56;0.8461538461538461;0.13793103448275862;0.8620689655172413;0.15384615384615385
0.5700000000000001;0.8354430379746836;0.13829787234042554;0.8617021276595744;0.16455696202531644
0.5800000000000001;0.825;0.13866666666666666;0.8613333333333333;0.175
0.59;0.8160919540229885;0.12771739130434784;0.8722826086956522;0.1839080459770115
0.6;0.8089887640449438;0.12568306010928962;0.8743169398907104;0.19101123595505617
0.61;0.8;0.12602739726027398;0.873972602739726;0.2
0.62;0.7872340425531915;0.12188365650969529;0.8781163434903048;0.2127659574468085
0.63;0.7789473684210526;0.12222222222222222;0.8777777777777778;0.22105263157894736
0.64;0.7628865979381443;0.12290502793296089;0.8770949720670391;0.23711340206185566
0.65;0.7102803738317757;0.1206896551724138;0.8793103448275862;0.2897196261682243
0.66;0.6964285714285714;0.11661807580174927;0.8833819241982507;0.30357142857142855
0.67;0.6782608695652174;0.11764705882352941;0.8823529411764706;0.3217391304347826
0.68;0.6694915254237288;0.11572700296735905;0.884272997032641;0.3305084745762712
0.6900000000000001;0.6557377049180327;0.11411411411411411;0.8858858858858859;0.3442622950819672
0.7000000000000001;0.6356589147286822;0.11042944785276074;0.8895705521472392;0.3643410852713178
0.7100000000000001;0.6335877862595419;0.10802469135802469;0.8919753086419753;0.366412213740458
0.72;0.6;0.10793650793650794;0.8920634920634921;0.4
0.73;0.5915492957746479;0.10862619808306709;0.8913738019169329;0.4084507042253521
0.74;0.5850340136054422;0.1038961038961039;0.8961038961038961;0.41496598639455784
