"gene";"mean";"sd";"se"
"ANKRD53";-1.05426589096265e-05;9.72788547916501e-06;2.05619019973873e-10
"ANKRD54";-2.60001688127102e-06;2.56209695435911e-05;6.62081568000322e-10
"ANKRD57";1.30412344357927e-06;3.66576723204138e-05;1.34320807631379e-09
"ANKRD58";0.000381106649505664;0.000416859246849426;3.18719381792009e-07
"ANKRD7";9.10133140988975e-06;3.3819657232179e-05;1.22466485684438e-09
"ANKS1A";-9.93102222721807e-06;3.64391873046896e-05;1.42418904107082e-09
"ANKS3";6.69419254881585e-06;2.22311400019459e-05;5.38198132572187e-10
"ANO1";1.03136501110842e-05;4.45320298122363e-05;2.08611186852499e-09
"ANO10";-4.7749897402942e-05;0.00010926629498806;1.41989401203407e-08
"ANO2";4.0935611329226e-05;9.70034728892339e-05;1.10694494278892e-08
"ANO4";0;0;0
"ANP32A";5.86243491600187e-05;2.75208765492519e-05;4.19292923395624e-09
"ANXA10";0.000205388184173538;0.000373744407741767;1.8163243447852e-07
"ANXA13";0;0;0
"ANXA3";0.000423343470519451;0.00057240734693132;5.06314525579828e-07
"ANXA5";-4.42669850677307e-07;2.37757337674875e-06;5.83923064807936e-12
"ANXA6";-5.94288748913494e-05;0.00024215495653388;6.20714259702449e-08
"ANXA7";0.000172235834657294;6.83126640683685e-05;3.43238932866666e-08
"AOC2";-2.71904985086712e-06;6.60454913978637e-05;4.36200693398529e-09
"AP1M1";1.47000358178725e-06;3.28208745563536e-06;1.29147508035734e-11
"AP1S1";5.75297058952929e-06;1.83821186293049e-05;3.70426240168029e-10
"AP2M1";8.32196003645945e-05;5.60720723706726e-05;1.00642502402086e-08
"AP3B2";4.0871295120441e-05;0.000116382803005697;1.51924620463267e-08
"AP3S1";-0.000182215607106758;0.00053282348951256;3.16622210532716e-07
"AP3S2";-1.69926901421385e-05;1.4832619118831e-05;5.08385215665749e-10
"AP4B1";-9.39451974737227e-05;8.44256679940295e-05;1.59413127083161e-08
"APBA1";0;0;0
"APBA3";1.20728891772946e-05;5.52963272894723e-05;3.19825594985658e-09
"APBB1";0;0;0
"APC";-1.15257844558477e-08;3.17949790007449e-08;1.14205097208275e-15
"APCDD1";0.00017970189833616;0.000158935881071995;5.75105719572556e-08
"APEH";-0.000507588284906059;0.00054084122414678;5.49659318354976e-07
"APLF";3.73490213257166e-05;0.000157466202601322;2.61485279065819e-08
"APLNR";-1.01967839286465e-05;1.05323547323509e-05;2.14716880905394e-10
"APLP2";0.000250616703535809;0.000123330601112499;7.79933888599419e-08
"APOA1BP";0;0;0
"APOBEC1";-4.45343920576961e-06;7.48900044978836e-05;5.61883994059879e-09
"APOBEC3B";-3.04566836721953e-05;6.24907456107954e-05;4.82608406511998e-09
"APOBEC3F";-9.11561244098407e-06;1.00836250669118e-05;1.84601546538021e-10
"APOC1";4.70928821812743e-07;7.38050965036936e-07;7.65569929278786e-13
"APOD";-7.99681593292785e-05;0.000108478961124737;1.81426462843902e-08
"APOL4";1.12847820184525e-05;1.59454892436998e-05;3.81173985599136e-10
"APOL5";-1.91712770756304e-07;2.50845508502554e-06;6.31843570529277e-12
"APOO";-8.31244569601772e-07;1.12059188986033e-05;1.26050750950191e-10
"APP";-1.40176831636207e-06;1.05452029253441e-05;1.12977782361752e-10
"APTX";-3.48528302252196e-06;4.45993320023642e-05;1.9978762561685e-09
"AQP10";-3.1913662107419e-08;9.21224735777532e-06;8.47226800298185e-11
"AQP12A";5.14255657187745e-07;2.68240944273607e-06;7.44758384109283e-12
"AQP5";0;0;0
"AQP8";-1.65629008450564e-06;1.20776347150822e-05;1.48365321120565e-10
"AR";-8.35651582246981e-07;3.46389168280092e-05;1.19851922078971e-09
"ARAF";8.39618618777805e-05;3.52460565824713e-05;8.28977318764130e-09
"ARAP1";-9.03111812589964e-05;0.000206921699560918;5.09001287184739e-08
"ARAP2";-3.46734229222096e-06;7.41069279493377e-06;6.68477482931534e-11
"ARAP3";-7.07503200897459e-05;0.000136423416793822;2.35854117837739e-08
"ARCN1";-4.56769474062835e-06;7.04072915617425e-06;7.0351682180521e-11
"AREG";0.000179668673917419;0.000217384054736451;7.94565650184405e-08
"ARFGEF2";-3.29273987301211e-05;0.000105028761814302;1.20965577160419e-08
"ARFRP1";-2.76204140566189e-06;8.38573256758995e-06;7.78301961154665e-11
"ARG2";2.03199414822225e-05;3.53510387817735e-05;1.66047783607454e-09
"ARHGAP17";-9.09052572858822e-06;1.88953785825759e-05;4.39067845170858e-10
"ARHGAP18";-6.39124129434622e-07;7.44226308045214e-06;5.57018826661329e-11
