"gene";"mean";"sd";"se"
"TTYH3";2.37154055806503e-05;4.521910587154e-05;2.57193338498971e-09
"TUBA3D";9.34691232205901e-07;4.89536585796375e-06;2.44250717055812e-11
"TUBA4A";-0.000233406442016338;0.000256124643915795;1.1894736878846e-07
"TUBA4B";-8.62634790006133e-06;6.56963083391127e-05;4.31600492938777e-09
"TUBA8";-3.18350886639509e-05;9.84829127471651e-05;1.05451348336976e-08
"TUBAL3";0.00013639810055059;0.000316125129210125;1.16816520232649e-07
"TUBB2A";-0.000226824074531269;0.000216860853545786;9.76669521427357e-08
"TUBB4";-4.46691556203797e-07;9.77147833293215e-05;9.38375464063063e-09
"TUBB4Q";-1.20241959134228e-05;4.90142876616278e-05;2.50556098587606e-09
"TUBB6";-2.08642376034405e-05;5.98271634979014e-05;3.95289401518082e-09
"TUBB8";1.11155457591642e-05;9.10216951659615e-05;8.26566040029058e-09
"TUBD1";0.000122517732195806;6.97212826103723e-05;1.97878406193622e-08
"TUFM";0.000232591981728096;0.00026886536580627;1.25141259981754e-07
"TUFT1";4.08448536688843e-05;8.34914749866385e-05;8.51894180468663e-09
"TULP1";-5.35142954815757e-05;0.00012426929194457;1.8040380587494e-08
"TWIST1";7.30523059175027e-06;4.25316388912054e-05;1.83111807479172e-09
"TWISTNB";5.34506661960111e-05;4.18395428274634e-05;4.57733921004973e-09
"TXK";0.000159761260914872;0.000219778758332707;7.29935578858889e-08
"TXN";-8.08218656870193e-05;8.97395461649481e-05;1.44465120820233e-08
"TXN2";3.84448455819163e-05;9.57833440316286e-05;1.04942749906318e-08
"TXNDC15";5.45809359837383e-05;8.17174526813673e-05;9.54168716157982e-09
"TXNDC17";-6.66344843515591e-05;5.4351232387896e-05;7.3432789589143e-09
"TXNDC6";6.70342101349863e-06;3.28443022480263e-05;1.10508493671703e-09
"TXNRD1";-6.31254822766698e-06;7.68899102586061e-05;5.84997452505525e-09
"TXNRD3IT1";-7.34004936011095e-05;4.62500239020907e-05;7.48981674577972e-09
"TYR";1.83328635373568e-05;4.4513659131519e-05;2.28339653045853e-09
"TYRP1";4.91133627343838e-07;1.45958932558502e-05;2.09608207004769e-10
"TYSND1";-2.22557624600738e-05;3.72839005675599e-05;1.86144114832244e-09
