prob;tp1;fp1;tp2;fp2
0.01;;0.7440944881889764;0.2559055118110236;
0.02;1.0;0.7430830039525692;0.25691699604743085;0.0
0.03;1.0;0.74;0.26;0.0
0.04;1.0;0.7357723577235772;0.26422764227642276;0.0
0.05;1.0;0.731404958677686;0.26859504132231404;0.0
0.060000000000000005;1.0;0.7245762711864406;0.2754237288135593;0.0
0.06999999999999999;1.0;0.721030042918455;0.27896995708154504;0.0
0.08;1.0;0.7149122807017544;0.2850877192982456;0.0
0.09;1.0;0.7085201793721974;0.2914798206278027;0.0
0.09999999999999999;1.0;0.7004608294930875;0.2995391705069124;0.0
0.11;1.0;0.6933962264150944;0.30660377358490565;0.0
0.12;0.96;0.6911764705882353;0.3088235294117647;0.04
0.13;0.9642857142857143;0.6818181818181818;0.3181818181818182;0.03571428571428571
0.14;0.967741935483871;0.671875;0.328125;0.03225806451612903
0.15000000000000002;0.9545454545454546;0.6702127659574468;0.32978723404255317;0.045454545454545456
0.16;0.9577464788732394;0.6612021857923497;0.33879781420765026;0.04225352112676056
0.17;0.9358974358974359;0.6590909090909091;0.3409090909090909;0.0641025641025641
0.18000000000000002;0.9425287356321839;0.6407185628742516;0.3592814371257485;0.05747126436781609
0.19;0.9361702127659575;0.63125;0.36875;0.06382978723404255
0.2;0.898989898989899;0.6451612903225806;0.3548387096774194;0.10101010101010101
0.21000000000000002;0.9056603773584906;0.6283783783783784;0.3716216216216216;0.09433962264150944
0.22;0.8928571428571429;0.6267605633802817;0.3732394366197183;0.10714285714285714
0.23;0.8983050847457628;0.6102941176470589;0.3897058823529412;0.1016949152542373
0.24000000000000002;0.8888888888888888;0.6015625;0.3984375;0.1111111111111111
0.25;0.8955223880597015;0.575;0.425;0.1044776119402985
0.26;0.8905109489051095;0.5726495726495726;0.42735042735042733;0.10948905109489052
0.27;0.8951048951048951;0.5495495495495496;0.45045045045045046;0.1048951048951049
0.28;0.8904109589041096;0.5462962962962963;0.4537037037037037;0.1095890410958904
0.29000000000000004;0.8846153846153846;0.5204081632653061;0.47959183673469385;0.11538461538461539
0.3;0.8742138364779874;0.5263157894736842;0.47368421052631576;0.12578616352201258
0.31;0.8690476190476191;0.5;0.5;0.13095238095238096
0.32;0.8654970760233918;0.4939759036144578;0.5060240963855421;0.13450292397660818
0.33;0.8587570621468926;0.4805194805194805;0.5194805194805194;0.14124293785310735
0.34;0.8571428571428571;0.4583333333333333;0.5416666666666666;0.14285714285714285
0.35000000000000003;0.8540540540540541;0.4492753623188406;0.5507246376811594;0.14594594594594595
0.36000000000000004;0.8324607329842932;0.47619047619047616;0.5238095238095238;0.16753926701570682
0.37;0.8324873096446701;0.43859649122807015;0.5614035087719298;0.16751269035532995
0.38;0.8217821782178217;0.4423076923076923;0.5576923076923077;0.1782178217821782
0.39;0.8155339805825242;0.4375;0.5625;0.18446601941747573
0.4;0.8133971291866029;0.4222222222222222;0.5777777777777777;0.18660287081339713
0.41000000000000003;0.8093023255813954;0.38461538461538464;0.6153846153846154;0.19069767441860466
0.42000000000000004;0.8036529680365296;0.37142857142857144;0.6285714285714286;0.1963470319634703
0.43;0.7972972972972973;0.375;0.625;0.20270270270270271
0.44;0.7982062780269058;0.3548387096774194;0.6451612903225806;0.20179372197309417
0.45;0.7982062780269058;0.3548387096774194;0.6451612903225806;0.20179372197309417
0.46;0.793859649122807;0.3076923076923077;0.6923076923076923;0.20614035087719298
0.47000000000000003;0.7922077922077922;0.2608695652173913;0.7391304347826086;0.2077922077922078
0.48000000000000004;0.7887931034482759;0.2727272727272727;0.7272727272727273;0.21120689655172414
0.49;0.7887931034482759;0.2727272727272727;0.7272727272727273;0.21120689655172414
0.5;0.7829787234042553;0.2631578947368421;0.7368421052631579;0.2170212765957447
0.51;0.7805907172995781;0.23529411764705882;0.7647058823529411;0.21940928270042195
0.52;0.7676348547717843;0.3076923076923077;0.6923076923076923;0.23236514522821577
0.53;0.7676348547717843;0.3076923076923077;0.6923076923076923;0.23236514522821577
0.54;0.7654320987654321;0.2727272727272727;0.7272727272727273;0.2345679012345679
0.55;0.7622950819672131;0.3;0.7;0.23770491803278687
0.56;0.7642276422764228;0.125;0.875;0.23577235772357724
0.5700000000000001;0.7580645161290323;0.16666666666666666;0.8333333333333334;0.24193548387096775
0.5800000000000001;0.756;0.0;1.0;0.244
0.59;0.756;0.0;1.0;0.244
0.6;0.756;0.0;1.0;0.244
0.61;0.756;0.0;1.0;0.244
0.62;0.756;0.0;1.0;0.244
0.63;0.756;0.0;1.0;0.244
0.64;0.756;0.0;1.0;0.244
0.65;0.7529880478087649;0.0;1.0;0.24701195219123506
0.66;0.7529880478087649;0.0;1.0;0.24701195219123506
0.67;0.7529880478087649;0.0;1.0;0.24701195219123506
0.68;0.7529880478087649;0.0;1.0;0.24701195219123506
0.6900000000000001;0.75;0.0;1.0;0.25
0.7000000000000001;0.75;0.0;1.0;0.25
0.7100000000000001;0.7470355731225297;0.0;1.0;0.25296442687747034
0.72;0.7440944881889764;;;0.2559055118110236
0.73;0.7440944881889764;;;0.2559055118110236
0.74;0.7440944881889764;;;0.2559055118110236
0.75;0.7440944881889764;;;0.2559055118110236
0.76;0.7440944881889764;;;0.2559055118110236
0.77;0.7440944881889764;;;0.2559055118110236
0.78;0.7440944881889764;;;0.2559055118110236
0.79;0.7440944881889764;;;0.2559055118110236
0.8;0.7440944881889764;;;0.2559055118110236
0.81;0.7440944881889764;;;0.2559055118110236
0.8200000000000001;0.7440944881889764;;;0.2559055118110236
