prob;tp1;fp1;tp2;fp2
0.01;;0.5844594594594594;0.4155405405405405;
0.02;;0.5844594594594594;0.4155405405405405;
0.03;;0.5844594594594594;0.4155405405405405;
0.04;;0.5844594594594594;0.4155405405405405;
0.05;;0.5844594594594594;0.4155405405405405;
0.060000000000000005;;0.5844594594594594;0.4155405405405405;
0.06999999999999999;;0.5844594594594594;0.4155405405405405;
0.08;;0.5844594594594594;0.4155405405405405;
0.09;;0.5844594594594594;0.4155405405405405;
0.09999999999999999;;0.5844594594594594;0.4155405405405405;
0.11;1.0;0.5839909808342728;0.4160090191657272;0.0
0.12;1.0;0.5835214446952596;0.4164785553047404;0.0
0.13;1.0;0.5802047781569966;0.4197952218430034;0.0
0.14;1.0;0.5792474344355758;0.4207525655644242;0.0
0.15000000000000002;0.9473684210526315;0.5765247410817032;0.4234752589182969;0.05263157894736842
0.16;0.9285714285714286;0.5732558139534883;0.42674418604651165;0.07142857142857142
0.17;0.9069767441860465;0.5680473372781065;0.4319526627218935;0.09302325581395349
0.18000000000000002;0.9375;0.5570388349514563;0.4429611650485437;0.0625
0.19;0.9186046511627907;0.5486284289276808;0.4513715710723192;0.08139534883720931
0.2;0.918918918918919;0.5366795366795367;0.46332046332046334;0.08108108108108109
0.21000000000000002;0.9020979020979021;0.5234899328859061;0.47651006711409394;0.0979020979020979
0.22;0.89375;0.5164835164835165;0.4835164835164835;0.10625
0.23;0.8777777777777778;0.5098870056497176;0.4901129943502825;0.12222222222222222
0.24000000000000002;0.8673469387755102;0.5043352601156069;0.4956647398843931;0.1326530612244898
0.25;0.8525345622119815;0.4977645305514158;0.5022354694485842;0.14746543778801843
0.26;0.8368200836820083;0.4915254237288136;0.5084745762711864;0.16317991631799164
0.27;0.8406374501992032;0.4835164835164835;0.5164835164835165;0.1593625498007968
0.28;0.8426966292134831;0.47342995169082125;0.5265700483091788;0.15730337078651685
0.29000000000000004;0.8269896193771626;0.4674457429048414;0.5325542570951586;0.17301038062283736
0.3;0.8317757009345794;0.4444444444444444;0.5555555555555556;0.16822429906542055
0.31;0.8205882352941176;0.43795620437956206;0.5620437956204379;0.17941176470588235
0.32;0.8066298342541437;0.43155893536121676;0.5684410646387833;0.19337016574585636
0.33;0.8015665796344648;0.4198019801980198;0.5801980198019802;0.19843342036553524
0.34;0.7969924812030075;0.4110429447852761;0.588957055214724;0.20300751879699247
0.35000000000000003;0.7913669064748201;0.4012738853503185;0.5987261146496815;0.20863309352517986
0.36000000000000004;0.7839080459770115;0.39293598233995586;0.6070640176600441;0.2160919540229885
0.37;0.7824175824175824;0.37644341801385683;0.6235565819861432;0.2175824175824176
0.38;0.7787234042553192;0.3660287081339713;0.6339712918660287;0.22127659574468084
0.39;0.7782340862422998;0.3491271820448878;0.6508728179551122;0.22176591375770022
0.4;0.7737373737373737;0.3460559796437659;0.6539440203562341;0.22626262626262628
0.41000000000000003;0.7766798418972332;0.3298429319371728;0.6701570680628273;0.22332015810276679
0.42000000000000004;0.766859344894027;0.32791327913279134;0.6720867208672087;0.23314065510597304
0.43;0.7593984962406015;0.32303370786516855;0.6769662921348315;0.24060150375939848
0.44;0.7569060773480663;0.3130434782608696;0.6869565217391305;0.2430939226519337
0.45;0.7553956834532374;0.29819277108433734;0.7018072289156626;0.2446043165467626
0.46;0.7452006980802792;0.2920634920634921;0.707936507936508;0.2547993019197208
0.47000000000000003;0.7439862542955327;0.28104575163398693;0.7189542483660131;0.25601374570446733
0.48000000000000004;0.7390572390572391;0.272108843537415;0.7278911564625851;0.2609427609427609
0.49;0.729818780889621;0.2704626334519573;0.7295373665480427;0.2701812191103789
0.5;0.7207062600321027;0.2641509433962264;0.7358490566037735;0.27929373996789725
0.51;0.7186009538950715;0.25868725868725867;0.7413127413127413;0.28139904610492844
0.52;0.7178294573643411;0.23045267489711935;0.7695473251028807;0.28217054263565894
0.53;0.7129770992366412;0.22317596566523606;0.776824034334764;0.2870229007633588
0.54;0.7102102102102102;0.2072072072072072;0.7927927927927928;0.2897897897897898
0.55;0.7106824925816023;0.18691588785046728;0.8130841121495327;0.2893175074183976
0.56;0.7007299270072993;0.1921182266009852;0.8078817733990148;0.29927007299270075
0.5700000000000001;0.6929698708751794;0.18848167539267016;0.8115183246073299;0.30703012912482064
0.5800000000000001;0.6875;0.19021739130434784;0.8097826086956522;0.3125
0.59;0.6859154929577465;0.1797752808988764;0.8202247191011236;0.31408450704225355
0.6;0.6815642458100558;0.18023255813953487;0.8197674418604651;0.31843575418994413
0.61;0.6787204450625869;0.1834319526627219;0.8165680473372781;0.32127955493741306
0.62;0.6772413793103448;0.17177914110429449;0.8282208588957055;0.32275862068965516
0.63;0.6744505494505495;0.175;0.825;0.32554945054945056
0.64;0.673469387755102;0.1568627450980392;0.8431372549019608;0.32653061224489793
0.65;0.6680161943319838;0.16326530612244897;0.8367346938775511;0.3319838056680162
0.66;0.6662198391420912;0.15492957746478872;0.8450704225352113;0.33378016085790885
0.67;0.6644474034620506;0.145985401459854;0.8540145985401459;0.3355525965379494
0.68;0.6613756613756614;0.14393939393939395;0.8560606060606061;0.3386243386243386
0.6900000000000001;0.6570680628272252;0.13709677419354838;0.8629032258064516;0.34293193717277487
0.7000000000000001;0.6545454545454545;0.1271186440677966;0.8728813559322034;0.34545454545454546
0.7100000000000001;0.6516129032258065;0.12389380530973451;0.8761061946902655;0.34838709677419355
0.72;0.649167733674776;0.11214953271028037;0.8878504672897196;0.3508322663252241
0.73;0.6446700507614214;0.11;0.89;0.3553299492385787
