"prob";"tp1";"fp1";"tp2";"fp2"
0.01;NA;0.747191011235955;0.252808988764045;NA
0.02;NA;0.747191011235955;0.252808988764045;NA
0.03;NA;0.747191011235955;0.252808988764045;NA
0.04;NA;0.747191011235955;0.252808988764045;NA
0.05;NA;0.747191011235955;0.252808988764045;NA
0.06;1;0.745762711864407;0.254237288135593;0
0.07;1;0.744318181818182;0.255681818181818;0
0.08;1;0.735294117647059;0.264705882352941;0
0.09;1;0.725609756097561;0.274390243902439;0
0.1;1;0.716981132075472;0.283018867924528;0
0.11;1;0.703947368421053;0.296052631578947;0
0.12;1;0.691780821917808;0.308219178082192;0
0.13;1;0.669117647058823;0.330882352941176;0
0.14;1;0.656488549618321;0.343511450381679;0
0.15;1;0.645669291338583;0.354330708661417;0
0.16;1;0.625;0.375;0
0.17;1;0.612068965517241;0.387931034482759;0
0.18;1;0.594594594594595;0.405405405405405;0
0.19;1;0.575471698113208;0.424528301886792;0
0.2;0.987341772151899;0.555555555555556;0.444444444444444;0.0126582278481013
0.21;0.987951807228916;0.536842105263158;0.463157894736842;0.0120481927710843
0.22;0.988888888888889;0.5;0.5;0.0111111111111111
0.23;0.989473684210526;0.469879518072289;0.530120481927711;0.0105263157894737
0.24;0.989795918367347;0.45;0.55;0.0102040816326531
0.25;0.990566037735849;0.388888888888889;0.611111111111111;0.00943396226415094
0.26;0.990740740740741;0.371428571428571;0.628571428571429;0.00925925925925926
0.27;0.991071428571429;0.333333333333333;0.666666666666667;0.00892857142857143
0.28;0.991452991452991;0.278688524590164;0.721311475409836;0.00854700854700855
0.29;0.991596638655462;0.254237288135593;0.745762711864407;0.00840336134453781
0.3;0.991935483870968;0.185185185185185;0.814814814814815;0.00806451612903226
0.31;0.992;0.169811320754717;0.830188679245283;0.008
0.32;0.992248062015504;0.102040816326531;0.897959183673469;0.00775193798449612
0.33;0.984962406015038;0.0444444444444444;0.955555555555556;0.0150375939849624
0.34;0.97037037037037;0.0465116279069767;0.953488372093023;0.0296296296296296
0.35;0.97037037037037;0.0465116279069767;0.953488372093023;0.0296296296296296
0.36;0.97037037037037;0.0465116279069767;0.953488372093023;0.0296296296296296
0.37;0.963503649635037;0.024390243902439;0.975609756097561;0.0364963503649635
0.38;0.95;0;1;0.05
0.39;0.936619718309859;0;1;0.0633802816901408
0.4;0.93006993006993;0;1;0.0699300699300699
0.41;0.910958904109589;0;1;0.089041095890411
0.42;0.904761904761905;0;1;0.0952380952380952
0.43;0.880794701986755;0;1;0.119205298013245
0.44;0.875;0;1;0.125
0.45;0.858064516129032;0;1;0.141935483870968
0.46;0.847133757961783;0;1;0.152866242038217
0.47;0.841772151898734;0;1;0.158227848101266
0.48;0.83125;0;1;0.16875
0.49;0.815950920245399;0;1;0.184049079754601
0.5;0.806060606060606;0;1;0.193939393939394
0.51;0.806060606060606;0;1;0.193939393939394
0.52;0.796407185628742;0;1;0.203592814371257
0.53;0.782352941176471;0;1;0.217647058823529
0.54;0.782352941176471;0;1;0.217647058823529
0.55;0.782352941176471;0;1;0.217647058823529
0.56;0.782352941176471;0;1;0.217647058823529
0.57;0.782352941176471;0;1;0.217647058823529
0.58;0.76878612716763;0;1;0.23121387283237
0.59;0.76878612716763;0;1;0.23121387283237
0.6;0.76;0;1;0.24
0.61;0.76;0;1;0.24
0.62;0.755681818181818;0;1;0.244318181818182
0.63;0.751412429378531;0;1;0.248587570621469
0.64;0.751412429378531;0;1;0.248587570621469
0.65;0.751412429378531;0;1;0.248587570621469
0.66;0.747191011235955;NA;NA;0.252808988764045
0.67;0.747191011235955;NA;NA;0.252808988764045
0.68;0.747191011235955;NA;NA;0.252808988764045
0.69;0.747191011235955;NA;NA;0.252808988764045
0.7;0.747191011235955;NA;NA;0.252808988764045
0.71;0.747191011235955;NA;NA;0.252808988764045
0.72;0.747191011235955;NA;NA;0.252808988764045
0.73;0.747191011235955;NA;NA;0.252808988764045
0.74;0.747191011235955;NA;NA;0.252808988764045
0.75;0.747191011235955;NA;NA;0.252808988764045
0.76;0.747191011235955;NA;NA;0.252808988764045
0.77;0.747191011235955;NA;NA;0.252808988764045
0.78;0.747191011235955;NA;NA;0.252808988764045
0.79;0.747191011235955;NA;NA;0.252808988764045
0.8;0.747191011235955;NA;NA;0.252808988764045
0.81;0.747191011235955;NA;NA;0.252808988764045
0.82;0.747191011235955;NA;NA;0.252808988764045
0.83;0.747191011235955;NA;NA;0.252808988764045
0.84;0.747191011235955;NA;NA;0.252808988764045
0.85;0.747191011235955;NA;NA;0.252808988764045
0.86;0.747191011235955;NA;NA;0.252808988764045
0.87;0.747191011235955;NA;NA;0.252808988764045
0.88;0.747191011235955;NA;NA;0.252808988764045
0.89;0.747191011235955;NA;NA;0.252808988764045
0.9;0.747191011235955;NA;NA;0.252808988764045
0.91;0.747191011235955;NA;NA;0.252808988764045
0.92;0.747191011235955;NA;NA;0.252808988764045
0.93;0.747191011235955;NA;NA;0.252808988764045
0.94;0.747191011235955;NA;NA;0.252808988764045
0.95;0.747191011235955;NA;NA;0.252808988764045
0.96;0.747191011235955;NA;NA;0.252808988764045
0.97;0.747191011235955;NA;NA;0.252808988764045
0.98;0.747191011235955;NA;NA;0.252808988764045
0.99;0.747191011235955;NA;NA;0.252808988764045
1;0.747191011235955;NA;NA;0.252808988764045
