prob;tp1;fp1;tp2;fp2
0.01;;0.586046511627907;0.413953488372093;
0.02;;0.586046511627907;0.413953488372093;
0.03;1.0;0.5841121495327103;0.4158878504672897;0.0
0.04;1.0;0.5821596244131455;0.41784037558685444;0.0
0.05;1.0;0.5821596244131455;0.41784037558685444;0.0
0.060000000000000005;1.0;0.5821596244131455;0.41784037558685444;0.0
0.06999999999999999;1.0;0.5801886792452831;0.419811320754717;0.0
0.08;1.0;0.5801886792452831;0.419811320754717;0.0
0.09;1.0;0.5761904761904761;0.4238095238095238;0.0
0.09999999999999999;1.0;0.5741626794258373;0.4258373205741627;0.0
0.11;1.0;0.5721153846153846;0.42788461538461536;0.0
0.12;1.0;0.5679611650485437;0.4320388349514563;0.0
0.13;1.0;0.5679611650485437;0.4320388349514563;0.0
0.14;1.0;0.5658536585365853;0.43414634146341463;0.0
0.15000000000000002;1.0;0.5637254901960784;0.4362745098039216;0.0
0.16;1.0;0.5637254901960784;0.4362745098039216;0.0
0.17;0.8571428571428571;0.5671641791044776;0.43283582089552236;0.14285714285714285
0.18000000000000002;0.8125;0.5678391959798995;0.4321608040201005;0.1875
0.19;0.8333333333333334;0.5634517766497462;0.4365482233502538;0.16666666666666666
0.2;0.8421052631578947;0.5612244897959183;0.4387755102040816;0.15789473684210525
0.21000000000000002;0.8421052631578947;0.5612244897959183;0.4387755102040816;0.15789473684210525
0.22;0.8421052631578947;0.5612244897959183;0.4387755102040816;0.15789473684210525
0.23;0.8421052631578947;0.5612244897959183;0.4387755102040816;0.15789473684210525
0.24000000000000002;0.8260869565217391;0.5572916666666666;0.4427083333333333;0.17391304347826086
0.25;0.8148148148148148;0.5531914893617021;0.44680851063829785;0.18518518518518517
0.26;0.84375;0.5409836065573771;0.45901639344262296;0.15625
0.27;0.8333333333333334;0.5363128491620112;0.46368715083798884;0.16666666666666666
0.28;0.8536585365853658;0.5229885057471264;0.47701149425287354;0.14634146341463414
0.29000000000000004;0.851063829787234;0.5119047619047619;0.4880952380952381;0.14893617021276595
0.3;0.8490566037735849;0.5;0.5;0.1509433962264151
0.31;0.8545454545454545;0.49375;0.50625;0.14545454545454545
0.32;0.8596491228070176;0.4873417721518987;0.5126582278481012;0.14035087719298245
0.33;0.847457627118644;0.48717948717948717;0.5128205128205128;0.15254237288135594
0.34;0.8507462686567164;0.46621621621621623;0.5337837837837838;0.14925373134328357
0.35000000000000003;0.8289473684210527;0.45323741007194246;0.5467625899280576;0.17105263157894737
0.36000000000000004;0.8170731707317073;0.44360902255639095;0.556390977443609;0.18292682926829268
0.37;0.8023255813953488;0.4418604651162791;0.5581395348837209;0.19767441860465115
0.38;0.7934782608695652;0.43089430894308944;0.5691056910569106;0.20652173913043478
0.39;0.8;0.4166666666666667;0.5833333333333334;0.2
0.4;0.7920792079207921;0.40350877192982454;0.5964912280701754;0.2079207920792079
0.41000000000000003;0.7843137254901961;0.40707964601769914;0.5929203539823009;0.21568627450980393
0.42000000000000004;0.7692307692307693;0.4144144144144144;0.5855855855855856;0.23076923076923078
0.43;0.7542372881355932;0.38144329896907214;0.6185567010309279;0.2457627118644068
0.44;0.734375;0.367816091954023;0.632183908045977;0.265625
0.45;0.7368421052631579;0.34146341463414637;0.6585365853658537;0.2631578947368421
0.46;0.7122302158273381;0.35526315789473684;0.6447368421052632;0.28776978417266186
0.47000000000000003;0.7202797202797203;0.3194444444444444;0.6805555555555556;0.27972027972027974
0.48000000000000004;0.7222222222222222;0.30985915492957744;0.6901408450704225;0.2777777777777778
0.49;0.7094594594594594;0.31343283582089554;0.6865671641791045;0.2905405405405405
0.5;0.7019867549668874;0.3125;0.6875;0.2980132450331126
0.51;0.6993464052287581;0.3064516129032258;0.6935483870967742;0.3006535947712418
0.52;0.6903225806451613;0.31666666666666665;0.6833333333333333;0.3096774193548387
0.53;0.6770186335403726;0.3148148148148148;0.6851851851851852;0.32298136645962733
0.54;0.6588235294117647;0.3111111111111111;0.6888888888888889;0.3411764705882353
0.55;0.6571428571428571;0.275;0.725;0.34285714285714286
0.56;0.6460674157303371;0.2972972972972973;0.7027027027027027;0.3539325842696629
0.5700000000000001;0.6428571428571429;0.2727272727272727;0.7272727272727273;0.35714285714285715
0.5800000000000001;0.6324324324324324;0.3;0.7;0.3675675675675676
0.59;0.6223404255319149;0.3333333333333333;0.6666666666666666;0.3776595744680851
0.6;0.6178010471204188;0.3333333333333333;0.6666666666666666;0.38219895287958117
0.61;0.6178010471204188;0.3333333333333333;0.6666666666666666;0.38219895287958117
0.62;0.616580310880829;0.3181818181818182;0.6818181818181818;0.38341968911917096
0.63;0.6173469387755102;0.2631578947368421;0.7368421052631579;0.3826530612244898
0.64;0.6161616161616161;0.23529411764705882;0.7647058823529411;0.3838383838383838
0.65;0.6161616161616161;0.23529411764705882;0.7647058823529411;0.3838383838383838
0.66;0.61;0.26666666666666666;0.7333333333333333;0.39
0.67;0.6029411764705882;0.2727272727272727;0.7272727272727273;0.39705882352941174
0.68;0.6048780487804878;0.2;0.8;0.3951219512195122
0.6900000000000001;0.6019417475728155;0.2222222222222222;0.7777777777777778;0.39805825242718446
0.7000000000000001;0.5952380952380952;0.2;0.8;0.40476190476190477
0.7100000000000001;0.5924170616113744;0.25;0.75;0.4075829383886256
0.72;0.589622641509434;0.3333333333333333;0.6666666666666666;0.41037735849056606
0.73;0.589622641509434;0.3333333333333333;0.6666666666666666;0.41037735849056606
0.74;0.589622641509434;0.3333333333333333;0.6666666666666666;0.41037735849056606
