"gene";"mean";"sd";"se"
"WDR86";0.000221283379133541;0.000262414254291663;1.16477354327278e-07
"WDR87";-5.56113626988351e-06;8.58246304052308e-05;7.25236465248914e-09
"WDR91";0.00041443286486301;0.00035334077570153;2.941562698446e-07
"WDYHV1";-2.49045092300034e-05;0.00011925169673608;1.45623592608051e-08
"WFDC1";-2.07506215222549e-05;3.05361927985028e-05;1.34476385299843e-09
"WFDC2";2.0948904804915e-06;1.38183363507322e-05;1.91590938186005e-10
"WFIKKN1";-2.56817314994358e-05;0.000130239612019061;1.72893126454322e-08
"WFIKKN2";3.25769711325544e-06;1.2813827713758e-05;1.71587277420803e-10
"WHAMML1";-3.68203068700942e-05;2.96829964725707e-05;2.21953919368501e-09
"WIBG";-1.60195950154628e-05;9.36310227745492e-05;8.8514984301537e-09
"WIF1";-5.76024077519343e-06;9.69358172026047e-06;1.25303439050326e-10
"WIPF3";3.67126429727412e-05;5.05828736541803e-05;3.8562761021957e-09
"WIPI1";0.000265924739051713;0.000361600039036791;1.98906739615613e-07
"WISP2";-4.76609730973135e-05;4.27637411574755e-05;4.06444831519418e-09
"WISP3";-1.21293025309645e-05;3.52425322141682e-05;1.36480240818833e-09
"WNK2";0.000114826059070308;0.000115440394295058;2.62502048563222e-08
"WNK4";-5.52485600684786e-05;5.29202120387779e-05;5.79803950947285e-09
"WNT11";-2.26079978179015e-05;3.81987511871927e-05;1.94165547931567e-09
"WNT16";4.55003369750656e-05;9.26339884815778e-05;1.04830804903397e-08
"WNT2";4.40290470222411e-06;3.02800061768877e-05;9.18286328711335e-10
"WNT2B";6.9921268269361e-05;8.58373217960353e-05;1.21125580829804e-08
"WNT3";0.000224136664467276;0.000127357447512042;6.61391261592837e-08
"WNT3A";8.30186802787604e-05;5.6239206363315e-05;9.99293297363442e-09
"WNT4";3.20303365875616e-06;8.77617298013455e-06;8.57704169497560e-11
"WNT5A";0.000219865825099538;0.000153081894568754;7.13155559925426e-08
"WNT5B";-8.3716548659147e-06;0.000127411636436688;1.59855013693849e-08
"WNT6";-2.68751709519577e-05;7.90510533540326e-05;6.8488130846598e-09
"WNT7A";-9.78440843280897e-06;2.63440189170818e-05;7.76133994167833e-10
"WNT8B";-3.27565605702436e-05;2.7363038155001e-05;1.80704702222737e-09
"WNT9A";0.000107264465152519;0.000124906993748975;2.68015057662271e-08
"WNT9B";0.000139063475231603;0.000314178952880024;1.16111605469754e-07
"WRAP53";-6.01811274372156e-07;1.07001354892441e-05;1.12610117484648e-10
"WRN";5.72972787059546e-05;9.26717089873216e-05;1.17026307418439e-08
"WSCD2";1.12807736087775e-05;2.15925552620722e-05;5.84352365708218e-10
"WT1";-1.57351288870975e-05;2.43984393995922e-05;8.31205893971581e-10
"WWC1";-1.36030497508171e-05;3.18885298911436e-05;1.18198251018827e-09
"WWC2";7.98838107724509e-06;0.000180531678149846;3.2016448365176e-08
"WWC3";-3.09910151252048e-06;6.77413001515061e-05;4.50851006373043e-09
"WWTR1";-2.70380481555514e-05;5.72816943594743e-05;3.94791144874057e-09
"XAGE3";5.33129905653066e-06;2.74520551570054e-05;7.67261310751017e-10
"XIRP1";-6.47657071494559e-05;0.000166129903272738;3.12525818827742e-08
"XK";-1.80259743563798e-05;0.000234854450127727;5.44000462856116e-08
"XKR4";5.50240014732523e-07;3.70122509688885e-06;1.37332221305186e-11
"XKR7";-1.06882852595104e-06;5.41866438444643e-06;2.99285941348163e-11
"XKRX";-3.68175071514412e-06;1.0390659635345e-05;1.19404119365314e-10
"XPA";2.94872792174706e-05;3.84216367041581e-05;2.31677626998859e-09
"XPC";5.687909375299e-05;0.000103917489236001;1.3822333824901e-08
"XPNPEP2";-2.97865979779428e-05;4.44053928355446e-05;2.82041682388296e-09
"XPNPEP3";-8.90087298656727e-05;0.000132148178836179;2.50432806292794e-08
"XPO1";0.000517555614613153;0.000521000943404533;5.33983405421926e-07
"XRCC4";-9.49822725601787e-07;2.34340356608932e-05;5.39288464539495e-10
"XYLT1";6.05106618220062e-06;2.36576216101902e-05;5.85324284540331e-10
"YAP1";0.000351639204036521;0.000419485883412527;2.96168175288368e-07
"YBX2";6.98282245843974e-06;1.479032254915e-05;2.63224163513437e-10
"YIPF2";0;0;0
"YJEFN3";-2.02184070026581e-05;5.23727450207108e-05;3.09790596310198e-09
"YPEL4";9.11942799552108e-06;4.93692667732201e-05;2.47269779218644e-09
"YPEL5";2.28196563889809e-05;6.29512603155972e-05;4.4058947327328e-09
"YSK4";9.55179638734476e-06;4.25578667607665e-05;1.86689566052643e-09
"YWHAE";-2.74993659633876e-05;3.78724747505167e-05;2.16241546537707e-09
"YWHAH";3.09966978969874e-05;0.000103474530902533;1.14578330702223e-08
"YY2";0.000102042277882196;0.000111997566537954;2.27101312895279e-08
"ZADH2";7.53954827020634e-05;0.00010567530177682;1.66327821507223e-08
"ZAN";9.56527962623616e-05;0.000146988383110952;3.03314032853306e-08
"ZBBX";0;0;0
