"gene";"mean";"sd";"se"
"A1CF";2.8327529024829e-06;2.15580664196151e-05;4.69357435672648e-10
"A2BP1";-2.67938095732434e-05;0.000100591197778776;1.07620959117912e-08
"A2M";9.2220871890745e-06;2.14008545406931e-05;5.39675845319267e-10
"A2ML1";5.08281387847085e-06;2.41179261554841e-05;6.03232341596606e-10
"A4GALT";-0.0001476495785221;0.000223832368215923;7.15329379146291e-08
"AAAS";-7.93042292564427e-05;6.20864546051614e-05;1.01155450362984e-08
"AACS";-1.44021773526104e-05;7.88406328065913e-05;6.37756334838875e-09
"AADACL2";2.43504669864017e-05;8.58729626924933e-05;7.91288915726582e-09
"AADACL3";5.75507341284705e-05;0.000212553542657371;4.81588969030411e-08
"AADAT";-0.000137109738264995;0.000294408678569746;1.04838223358859e-07
"AAMP";0.000121068567680421;0.000159786357325829;4.00015451265619e-08
"AASDHPPT";3.02847687692253e-05;6.13694281537803e-05;4.65568123491625e-09
"AATK";-5.52052530986201e-06;2.08537175721094e-05;4.62156107328712e-10
"ABCA2";-1.72696752378605e-05;4.5466312692193e-05;2.35022737860262e-09
"ABCA4";0;0;0
"ABCA6";2.74243932140246e-05;8.54848666135053e-05;8.00602695117499e-09
"ABCB4";5.99346564223549e-06;1.55701414501553e-05;2.76568366765016e-10
"ABCB5";2.11258712759765e-06;3.20238229978321e-06;1.46428704980534e-11
"ABCB6";-0.000363374807658217;0.000330238400212369;2.40296759161244e-07
"ABCB7";3.90594606597073e-05;0.000144177236555924;2.21598708642471e-08
"ABCB9";-0.000291562070510422;0.000359048667913167;2.1297647552341e-07
"ABCC12";-1.24288300238542e-06;2.26634530573761e-05;5.11400155990893e-10
"ABCC13";-9.53793351498388e-07;5.61751460595091e-06;3.22341592352279e-11
"ABCC2";0.000318412626446184;0.000363796647519205;2.3276145436226e-07
"ABCC3";-6.23703198051428e-05;5.70812606381451e-05;7.12436923866477e-09
"ABCC6P2";-3.55500084272281e-09;1.45651936148121e-07;2.10711356633373e-14
"ABCC8";4.10850062063169e-06;2.28530984533727e-05;5.35303708997809e-10
"ABCD1";-4.4874802877678e-06;2.80611389067928e-05;8.01775087868053e-10
"ABCG1";0.000833593955445681;0.000540014675635565;9.84350498266906e-07
"ABCG2";-6.0327279956446e-05;8.81521132175154e-05;1.13530375726518e-08
"ABCG4";1.20013019353207e-05;4.37230385408209e-05;2.04167869959629e-09
"ABHD1";1.78880455225035e-05;4.75416230001311e-05;2.56356892894377e-09
"ABHD11";-6.40047500957912e-05;8.21291461810472e-05;1.07922076530435e-08
"ABHD12B";-3.68803692867219e-06;2.72420539096551e-05;7.50274283036035e-10
"ABHD13";-1.97470750914308e-05;4.72527412136869e-05;2.60635072134334e-09
"ABHD14B";0;0;0
"ABHD15";-1.95367920060857e-05;9.32965806331584e-05;9.0219363470973e-09
"ABHD3";-0.000128281093061105;0.000231695206345817;6.974398197585e-08
"ABHD5";4.31689193114834e-05;0.000181699683093988;3.46355747336502e-08
"ABHD6";-2.40096774499536e-05;7.33100540632373e-05;5.91131125545591e-09
"ABHD8";-0.00192880535110705;0.00254201189600889;1.01346011466198e-05
"ABI1";-5.4713910757515e-05;6.26747575175691e-05;6.89285398651824e-09
"ABI2";8.71861975152148e-07;7.18491211764831e-06;5.20035248380874e-11
"ABL1";-6.62566445438568e-06;4.41495500261239e-05;1.97874997073964e-09
"ABL2";0.000888431927115208;0.000730353536321095;1.31880539854601e-06
"ABLIM1";0.000958985250767698;0.00146860076403287;3.06058217851294e-06
"ABLIM3";-0.000110677588658882;0.000142466418970107;3.23969688674653e-08
"ABO";7.26033661766532e-06;1.86110342968167e-05;3.96536242769708e-10
"ABP1";-1.27004538158162e-07;1.45312186025012e-05;2.09619824269966e-10
"ABRA";-2.86839904625797e-06;2.63946985316369e-05;6.99785175792684e-10
"ABTB2";-1.43612254608976e-05;1.22569061977054e-05;3.55371901060882e-10
"ACAA2";1.38307403455781e-05;2.45922005911134e-05;7.91618823641581e-10
"ACACA";-5.00593860218532e-06;4.60592948331583e-05;2.13091910122453e-09
"ACACB";-9.44993600536219e-05;0.000173629089032069;3.8855520045723e-08
"ACAD8";0.00028317302771576;0.000250905228257173;1.42677504298621e-07
"ACADL";-0.000124155916083194;0.000748982398597081;5.72264511425751e-07
"ACADM";-9.73792257730731e-05;5.82184179820898e-05;1.28471758619097e-08
"ACADSB";5.12506020276789e-06;4.68776073378535e-05;2.2076181495266e-09
"ACAT1";-0.000302812616608764;0.000307202154084515;1.8537472393195e-07
"ACAT2";1.03590767195085e-06;7.93329597783535e-06;6.35475163570986e-11
"ACBD7";-6.11703914054046e-05;0.000110562693327819;1.58760427850337e-08
"ACCN1";-5.36218193367106e-05;0.000189525061376142;3.85309325979503e-08
"ACCN2";-4.65542309922256e-05;5.3319757591718e-05;4.98938858652266e-09
"ACE2";-2.4727370334458e-05;9.71058662410621e-05;9.97165718106663e-09
"ACER1";0.000160561858371465;0.00051576672886754;2.89839433980666e-07
"ACER2";-0.000155440858714756;0.000370910159854284;1.60724631162559e-07
"ACER3";7.26909594330967e-06;2.36268272740488e-05;6.06962112819032e-10
"ACHE";7.39883352835562e-06;4.87779370651146e-06;7.83606614394603e-11
"ACO1";-0.000121296843559989;0.000335771534975358;1.26626458812474e-07
"ACOT1";1.71402777181077e-06;6.07838289129274e-05;3.67044502897948e-09
"ACOT11";5.64971764753929e-06;3.25008471525649e-05;1.08045742611928e-09
"ACOT7";-1.64030504316068e-05;2.20996275879234e-05;7.53862474019646e-10
"ACOT9";-0.000379437175479546;0.000447490553633627;3.42747955465525e-07
"ACOX1";6.07826535668701e-05;0.000203782881081518;4.49166446066476e-08
"ACOXL";-7.1539918674743e-06;2.0854975961226e-05;4.82911607113033e-10
"ACP2";-1.29899789661639e-05;0.000120233755835755;1.45186003308958e-08
"ACP5";-9.74538216646944e-05;0.000142902505141525;2.97682179947209e-08
"ACP6";-0.000137893826289352;8.03433330804166e-05;2.54222948876413e-08
"ACPT";5.69334913341424e-06;1.596168530091e-05;2.85316273488136e-10
"ACSBG2";5.86886924484241e-05;0.000117025405571826;1.70386100415175e-08
"ACSF3";4.61713525521098e-05;0.000165227895069153;2.92313139193789e-08
"ACSL3";3.12174750294772e-05;5.39186775590124e-05;3.86037789141619e-09
"ACSL4";-0.000406938212730949;0.000184376361709275;1.993433911293e-07
"ACSL5";-0.000301561948608354;0.000286939957416137;1.72668746987192e-07
"ACSL6";1.15875852725445e-05;2.47544745006519e-05;7.42550375488654e-10
"ACSM3";4.65649104140741e-05;5.18150134737366e-05;4.83334535888011e-09
"ACSS2";3.54852087390229e-07;4.13825090271574e-06;1.71251205338276e-11
"ACTB";-7.19758410153883e-06;3.83550977719876e-05;1.51210173078349e-09
"ACTBL2";1.32588731363835e-06;1.25194861392138e-05;1.57343028496743e-10
"ACTG1";-6.74056226774219e-06;2.94683891137875e-05;9.07435945786886e-10
"ACTN1";0.000172011690470559;0.000275296895961576;1.04819135077809e-07
"ACTR10";-7.30947502460965e-05;3.93336903086432e-05;6.87860568335536e-09
"ACTR1A";1.68653093898583e-05;6.0085453921646e-05;3.86815439133758e-09
"ACTR3C";-7.58843669609099e-05;0.000156829811383239;3.01731769630125e-08
"ACVR1";-4.95454705436247e-06;1.44855560460461e-05;2.32835993021424e-10
"ACVR1B";-2.5600860023099e-06;4.2933521242317e-06;2.48513769749367e-11
"ACVR2A";-3.30433119094371e-05;4.04948057216935e-05;2.71963218407001e-09
"ACVR2B";-1.61900586052365e-06;1.45523318967192e-05;2.12834408581973e-10
"ACY3";-2.31699048427003e-05;0.000121465306320845;1.51821811547453e-08
"ACYP1";5.38364773718236e-06;2.98452528155294e-05;9.1317322626018e-10
"ACYP2";8.2077092908413e-06;2.33888303851512e-05;6.10381544861973e-10
"ADA";-6.51784227162965e-05;0.000120845479470334;1.87444770645196e-08
"ADAD2";-0.000134642346442052;0.000170190721835079;4.68804661821171e-08
"ADAL";2.08761508799614e-05;7.06663283373083e-05;5.39282503358714e-09
"ADAM19";-2.65978032263609e-05;5.67432280219359e-05;3.90356210747682e-09
"ADAM2";-1.44009723967916e-06;1.67942754569373e-05;2.82047688123487e-10
"ADAM32";3.63119712471612e-07;1.84049411132667e-05;3.36382964357057e-10
"ADAM7";0;0;0
"ADAMTS1";-2.02347389762763e-06;8.63916190852218e-06;7.81807774601464e-11
"ADAMTS13";0.000136084809311411;0.000241646920069857;7.64829472900174e-08
"ADAMTS16";-1.192967803779e-05;3.71399520482843e-05;1.51155078536544e-09
"ADAMTS19";0;0;0
"ADAMTS3";1.27207588965255e-05;2.25426280746676e-05;6.66251242706674e-10
"ADAMTS4";3.24861873028152e-05;4.10273223287114e-05;2.72621676957387e-09
"ADAMTS5";-2.40373390890738e-05;2.66425042032699e-05;1.28239741371745e-09
"ADAMTS7";7.2815163788988e-05;0.000166139324433756;3.27013652956035e-08
"ADAMTS8";-5.13462326889073e-07;1.01665277520305e-05;1.02861942692964e-10
"ADAMTS9";-0.000478375487832941;0.000699191749055848;7.14117583557564e-07
"ADAMTSL1";-0.000157781136274311;0.000359318553696921;1.5305537306081e-07
"ADAMTSL2";7.04376264772249e-05;0.000154667823941138;2.87076969293533e-08
"ADAP1";-5.10406073761971e-05;3.53832697549823e-05;3.84791367563087e-09
"ADARB1";6.15585160127839e-08;7.17889491177214e-07;5.1536532154268e-13
"ADARB2";2.51668731987503e-06;2.21732758702929e-05;4.9437277374775e-10
"ADAT2";0.000416028598842449;0.000758222931641465;7.4375458843012e-07
"ADC";-1.84198276802527e-05;6.55230529328665e-05;4.60099235222487e-09
"ADCK2";-0.000408082041354604;0.000263743032014987;2.35579865979243e-07
"ADCK4";-3.96497092632919e-06;5.80709907425981e-05;3.36316507817188e-09
"ADCY1";0.00121118352008343;0.00166720185466807;4.22608958747e-06
"ADCY10";1.6583328392809e-05;7.26237458248386e-05;5.51043429367311e-09
"ADCY2";0.000121501133187668;0.000165894975129806;4.20813067952849e-08
"ADCY5";2.22167990926937e-06;9.25291262815983e-05;8.50362184256671e-09
"ADCY6";1.41125518480351e-05;2.92556499424484e-05;1.04876384194242e-09
"ADCY9";0.000102773729922134;0.000134929646427095;2.86345813302476e-08
"ADCYAP1";1.4639068847267e-05;3.40267926661469e-05;1.36361155424861e-09
"ADH1C";-2.30940401476036e-05;4.13392307913739e-05;2.2297010162732e-09
"ADIPOQ";-3.18756789153372e-05;9.56804704797066e-05;1.01034969814198e-08
"ADIPOR1";-4.22845335516724e-05;0.000101766357626831;1.20682233844864e-08
"ADIPOR2";5.18344080412227e-05;6.92604328625801e-05;7.44854130288188e-09
"ADK";-2.68030538600521e-05;2.02247624441502e-05;1.12443705761832e-09
"ADORA1";-6.94477864768518e-05;0.000126156019051172;2.06213116221474e-08
"ADORA3";1.36877051439205e-05;3.15493554253792e-05;1.17539626289501e-09
"ADPRH";-6.33599328270895e-06;2.01991620941476e-05;4.45150914968698e-10
"ADPRHL1";1.40618568635641e-06;5.67091452364142e-05;3.19425798844214e-09
"ADRA1A";-6.94111985464721e-06;2.85308311639378e-05;8.56202116396813e-10
"ADRA1B";1.30549962089175e-05;0.000174876330166784;3.05272981105832e-08
"ADRA1D";-8.29486203542501e-06;5.97986052399784e-05;3.61838473962287e-09
"ADRB1";-0.000127717683472137;0.000243656079440319;7.52435602120082e-08
"ADRB2";1.8519767281538e-06;1.18858728348475e-05;1.43665011634214e-10
"ADRBK1";1.26727162066725e-05;5.42450536448456e-05;3.081487361539e-09
"AEN";-2.9287574638578e-06;1.76697052861982e-05;3.18500381029519e-10
"AFAP1L1";-9.91737769785054e-05;7.81584480929567e-05;1.58992638204795e-08
"AFF1";-3.2933200500105e-07;6.39546715195793e-06;4.0709709660616e-11
"AFF3";2.70986831858193e-05;2.2422729289511e-05;1.23342051633734e-09
"AFF4";-0.000275058559686111;0.000295049154962973;1.62071112131518e-07
"AFP";1.91247473415247e-06;1.76287185865011e-05;3.12144192441688e-10
"AG2";0.000151928452717827;0.000381326527001014;1.67422984350221e-07
"AGA";-5.21094927007748e-05;5.37516186080122e-05;5.58339134646197e-09
"AGAP11";-1.93509050466266e-05;3.33703160675858e-05;1.47984744708553e-09
"AGAP3";-7.39874548815838e-06;1.05585496407296e-05;1.65404677589915e-10
"AGAP7";5.60867227843489e-05;0.00018804072171887;3.82450385485321e-08
"AGAP8";-3.78181532471683e-06;1.38996903887765e-05;2.06082921576875e-10
"AGBL5";-3.90322166367764e-06;3.29749358496465e-05;1.09458633956845e-09
"AGER";-2.28703991044455e-05;0.000215778952878318;4.67412546273329e-08
"AGL";-8.24034948454128e-06;5.67372739054749e-06;9.98578422582885e-11
"AGPAT2";8.79736104260338e-05;0.000121573266973363;2.24107384677728e-08
"AGPAT6";0.000137475937159078;0.000143981848952483;3.9477973972397e-08
"AGPAT9";0.000110854750235457;0.000319118805535301;1.13376787607467e-07
"AGPS";3.58018243925102e-06;5.86349296054674e-06;4.69454578371556e-11
"AGRN";2.1163607237582e-05;2.04512452310791e-05;8.63076309929678e-10
"AGXT2L1";-9.57984116450632e-06;2.78820077191827e-05;8.63463487995228e-10
"AHCY";-0.000511093822325036;0.000717912540809864;7.72825617233742e-07
"AHCYL2";1.86822263619866e-05;3.16162670839266e-05;1.3412640118662e-09
"AHR";-1.00342184414403e-06;3.65677991411767e-05;1.32837840755889e-09
"AHRR";0.00948570678647335;0.010747213944947;0.000204631956938157
"AICDA";-3.70059432999062e-06;1.35657882853033e-05;1.96371843933584e-10
"AIDA";-0.000541586522189919;0.000537972308547634;5.80602120158577e-07
"AIF1L";3.84121421951834e-05;5.15579789996211e-05;4.11417209302979e-09
"AIFM1";1.86703973885859e-05;1.61716584935019e-05;6.08183317236767e-10
"AIFM2";4.64490372776538e-05;3.89647889555383e-05;3.66460420429441e-09
"AIFM3";1.98207681975788e-05;5.90898866865444e-05;3.85880392300736e-09
"AIG1";-4.07949925595426e-05;3.34966766456195e-05;2.77800856315858e-09
"AIP";0.000139871708781683;0.000123606785508823;3.47303894190981e-08
"AIRE";-0.000270804705099248;0.000873917752150032;8.31451747609774e-07
"AJAP1";2.49022562157956e-05;3.68584709679001e-05;1.96867993141917e-09
"AK1";-1.37003937003357e-05;2.47282743387028e-05;7.94692107316036e-10
"AK3";-0.000167649021492318;0.000110134557088206;4.01466266851044e-08
"AK7";2.94208939858698e-05;0.000112387757446157;1.34037219677056e-08
"AKAP1";7.63567114855967e-05;0.000124259851533295;2.11573249250367e-08
"AKAP12";-0.000169108048501803;0.000117682844742373;4.23449512798436e-08
"AKAP14";-8.15610155507621e-07;5.6180978534682e-06;3.19961623618292e-11
"AKAP2";-1.41935044911304e-05;2.68439458743624e-05;9.16754489329955e-10
"AKAP3";0.00030951370337513;0.000940520623351926;9.73873517858532e-07
"AKAP6";-1.63597640177937e-06;9.53615379067041e-06;9.29459844570898e-11
"AKAP9";-8.53966073069094e-06;1.92831038303406e-05;4.42029795099561e-10
"AKR1B1";-5.82322674792864e-05;4.63261183641944e-05;5.5213260034527e-09
"AKR1B15";0.00113821263860479;0.00248829422666217;7.44160963854322e-06
"AKR1C3";-4.17300231549758e-05;4.67663743590149e-05;3.91240703135906e-09
"AKR7A2";-3.02058956542872e-06;7.49054323399353e-05;5.57869169804634e-09
"AKT1";-4.95950218849958e-05;3.94987093506153e-05;4.00834255937021e-09
"AKT2";-4.21959244786829e-06;2.04107605832003e-05;4.31340878984471e-10
"AKT3";-7.94534701096169e-06;1.7755557885153e-05;3.7607028790958e-10
"AKTIP";-4.81209372455e-07;6.8960700622317e-06;4.74376698934703e-11
"ALAS1";1.80624851569317e-05;5.32653369942793e-05;3.14258775894444e-09
"ALAS2";5.88807318277344e-06;1.89617707779156e-05;3.9157441602348e-10
"ALCAM";2.12020353603491e-05;6.84599618355516e-05;5.10183116048693e-09
"ALDH18A1";-5.78901790357766e-06;1.1366576901951e-05;1.61761805590704e-10
"ALDH1A2";2.58939961950614e-07;3.49880990091698e-05;1.21523289370675e-09
"ALDH1B1";3.53164849561075e-05;6.39361449022316e-05;5.30502715648942e-09
"ALDH1L1";-4.18721517692755e-06;5.51795866067289e-05;3.0399314109532e-09
"ALDH2";-0.000242077658843567;0.000215578537692089;1.04733977457632e-07
"ALDH3A1";0.000237500395291448;0.000538677348305197;3.44446096240881e-07
"ALDH3A2";-3.6220746683252e-05;3.88078622508282e-05;2.80691876444452e-09
"ALDH3B1";5.10652260473786e-05;6.57476535779033e-05;6.8986263067478e-09
"ALDH5A1";0.000210010550628984;0.000183048281759789;7.73647322317648e-08
"ALDH9A1";-0.000235423340120616;0.000300960651961898;1.45335453440897e-07
"ALDOC";9.07296739791896e-05;0.000109766158344169;2.01918905409658e-08
"ALG1";0.00046274406368938;0.000634862844704889;6.1421929101076e-07
"ALG11";-3.35712256103445e-05;7.9160558149497e-05;7.34734472929599e-09
"ALG12";0.000100823480200425;0.000105306130703406;2.1173215756068e-08
"ALG14";0.000506348366109093;0.000505392636798696;5.09932284328963e-07
"ALG1L";0.000419381814902835;0.000427520756539811;3.57311177493036e-07
"ALG3";-0.000264504366552041;0.000338674260692851;1.83819430554064e-07
"ALG5";1.02454074902111e-05;1.60676222286374e-05;3.61238561045601e-10
"ALG6";4.54036789048934e-06;1.32636420394434e-05;1.95245580436251e-10
"ALG8";5.40213320554059e-05;5.21682718211262e-05;5.61982166224919e-09
"ALG9";1.55841101060769e-05;6.9921104467662e-05;5.09587709623208e-09
"ALK";-4.1928625262147e-05;0.000129560924542528;1.84206160702154e-08
"ALKBH3";8.82913611704362e-06;2.29608008863844e-05;6.0127556326053e-10
"ALKBH5";6.28454545935494e-05;7.03922370390484e-05;8.86818388199498e-09
"ALOX12";5.21974937258462e-05;6.54179644182819e-05;6.97262143409258e-09
"ALOX12B";1.3861212437252e-06;8.14338445684351e-06;6.77484343494729e-11
"ALOX12P2";-3.51119088478689e-06;1.70458220049592e-05;3.00752038314274e-10
"ALOX15";0;0;0
"ALOX15B";-2.51361815740914e-06;5.98296983581791e-06;4.18509989442087e-11
"ALOX5";-5.16436040755976e-06;1.64307178743671e-05;2.94654045860725e-10
"ALPK3";-0.0128385417027123;0.012284772482894;0.000314634114222307
"ALPP";1.90358346125722e-05;9.59489010064667e-05;9.50086201841986e-09
"ALS2CL";0.000144258441215733;0.000218176490963471;6.80614718563539e-08
"ALS2CR11";-7.49400043614257e-05;0.000125625029519431;2.12816107657297e-08
"ALS2CR4";2.36896679840075e-05;6.57624764860393e-05;4.85410439369896e-09
"AMDHD2";0;0;0
"AMELX";1.74456953750308e-06;1.71975326094524e-05;2.9662398066662e-10
"AMH";0.000194386351385165;0.000562466424815852;3.51828293833455e-07
"AMIGO2";-0.000230238377379418;0.000316342047910065;1.52346176023095e-07
"AMN";0.000228656045343251;0.000792001924489754;6.74938377758698e-07
"AMOT";8.6956443248722e-07;5.08096515559617e-06;2.63825241638029e-11
"AMOTL1";-0.000406331773179963;0.000509649478915882;4.22938229259514e-07
"AMPD2";1.41083894986533e-06;1.48306294394446e-05;2.20320774571622e-10
"AMPD3";2.83737054096536e-05;7.17139790282954e-05;5.91014654389114e-09
"AMT";6.00609250766721e-06;1.43948150090518e-05;2.41760238273531e-10
"AMTN";6.11543208741901e-06;3.02930392584914e-05;9.48319176635889e-10
"AMY1A";0;0;0
"AMY2B";9.44199576015717e-05;0.000102918036281927;1.94293673341979e-08
"AMZ2P1";-2.36253977692851e-05;1.4806400128063e-05;7.75776923003714e-10
"ANAPC16";8.90964955305454e-05;0.000145011559700974;2.88119177241534e-08
"ANGEL1";-9.89589676199988e-05;0.000126016120058306;2.55561746214171e-08
"ANGPT2";-9.6098696064025e-06;2.84798708340884e-05;8.97488643617197e-10
"ANGPT4";-4.68147598618857e-05;0.000236510720802652;5.77176389642322e-08
"ANGPTL6";-5.95771553907404e-05;0.000119459189631924;1.77150052997072e-08
"ANGPTL7";0.000673245050161041;0.000744940990197323;1.00411555674489e-06
"ANK1";-1.98848259883113e-05;2.74759076932576e-05;1.14478088533348e-09
"ANK3";2.9264467628991e-05;3.89951890533248e-05;2.36585277043262e-09
"ANKDD1A";0.000138907765873475;0.000156490143747055;4.36044651195665e-08
"ANKFN1";-5.26941624307151e-06;3.65968479816537e-05;1.35724802030714e-09
"ANKHD1";-3.39799614538074e-05;5.14587423824097e-05;3.78316934380806e-09
"ANKHD1.EIF4EBP3";0.000168818693027563;0.000318757244154705;1.29358827546776e-07
"ANKK1";6.71354353535061e-07;1.34908398388041e-05;1.81115220639301e-10
"ANKLE1";-3.54756392721859e-05;4.9197225109326e-05;3.66109112435694e-09
"ANKMY2";4.6763449624288e-06;1.86956166913524e-05;3.68824240946212e-10
"ANKRD13A";3.45301091473675e-05;4.14021866799245e-05;2.89386552121226e-09
"ANKRD19";0.000257675004180891;0.000195287836266775;1.04253325163132e-07
"ANKRD2";-2.08846569067502e-06;1.16456362898094e-05;1.38985321443046e-10
"ANKRD22";-8.74838777780788e-07;2.30349040387172e-05;5.27470626341836e-10
"ANKRD23";0.00128723610535068;0.00149808663467346;3.88473841792779e-06
"ANKRD24";-4.68690033822791e-06;1.20517515122659e-05;1.66143773451874e-10
"ANKRD29";-1.29794947384209e-05;1.35692187277035e-05;3.51237129832601e-10
"ANKRD30B";3.88235114624698e-05;7.38873820289672e-05;6.9264680210836e-09
"ANKRD34A";-2.72298886673185e-06;3.79323198265676e-05;1.435695696327e-09
"ANKRD34B";4.14447727615655e-06;4.10408162179724e-05;1.6891403715841e-09
"ANKRD35";-0.0001009621384443;0.000223338574684797;5.97067067610249e-08
"ANKRD39";4.00489948018754e-05;3.27066962350778e-05;2.66578431635273e-09
"ANKRD45";5.35491523082702e-05;7.45338214982923e-05;8.3819545354623e-09
"ANKRD49";2.84575777796567e-05;3.33279739902222e-05;1.9124202756554e-09
"ANKRD5";8.06488479955769e-06;2.11122319849632e-05;5.07491306662722e-10
"ANKRD50";0.000158205557873993;0.000126146582608508;4.0824951784969e-08
"ANKRD53";-3.35247200714122e-07;2.83454256147759e-06;8.08794404537911e-12
"ANKRD54";0;0;0
"ANKRD57";2.48936126152419e-06;5.78176458053662e-05;3.32449708474108e-09
"ANKRD58";-0.000840294046182769;0.00130933546277742;2.40784785465083e-06
"ANKRD7";-8.34408780971084e-05;6.89283275225962e-05;1.16785598084504e-08
"ANKS1A";8.79348753983162e-05;0.000101604735920857;1.79801564202061e-08
"ANKS3";4.96074106593659e-06;0.000133142451054016;1.76211762814129e-08
"ANO1";-6.03217971371141e-05;7.36077194782469e-05;9.016976632766e-09
"ANO10";3.5659725762515e-05;5.57463054313538e-05;4.35641623887087e-09
"ANO2";-1.17191591267239e-05;3.16936916243278e-05;1.13444282288033e-09
"ANO4";0.000442941162487849;0.000483795031282374;4.28533493717442e-07
"ANP32A";2.14528145789472e-06;1.18457159506096e-05;1.43891446957418e-10
"ANXA10";-8.98435300296517e-07;2.30471889580007e-05;5.28074421627653e-10
"ANXA13";1.54201149679e-05;1.82478085653737e-05;5.68314062198261e-10
"ANXA3";1.36172861655959e-05;2.05193320066468e-05;6.03377564205915e-10
"ANXA5";9.76200440526793e-06;8.32680757489635e-05;6.97788701865731e-09
"ANXA6";0;0;0
"ANXA7";0.000143002247851453;0.000103917926598871;3.11691744219078e-08
"AOC2";4.76333885581528e-05;0.000104291033766234;1.30655842845321e-08
"AP1M1";-0.000233757081330554;0.000114025802201934;6.75486545549166e-08
"AP1S1";-6.09636760032489e-05;9.8406432858384e-05;1.33291912165943e-08
"AP2M1";-1.89938198748026e-05;3.99094296834345e-05;1.94181628155185e-09
"AP3B2";8.79529726455841e-05;9.8439030376136e-05;1.73547163140196e-08
"AP3S1";1.42673470753617e-06;1.66053494456281e-06;4.77267340205168e-12
"AP3S2";3.61034643960951e-05;0.000106099199769513;1.24777279787803e-08
"AP4B1";-4.39761668861984e-06;1.76999593026815e-05;3.30323999508694e-10
"APBA1";1.07662135355638e-05;9.90943195837056e-06;2.13386160029922e-10
"APBA3";-6.53827545237462e-05;5.28465060238277e-05;7.04712283804681e-09
"APBB1";0.000228047517998085;0.000285768237199306;1.33068689052733e-07
"APC";-0.000228753906058916;0.000389537800564241;2.02952314531605e-07
"APCDD1";0.000179434023854399;0.000215820694779658;7.84326517095849e-08
"APEH";7.65164051955994e-07;1.63847757252529e-06;3.2503450118118e-12
"APLF";1.65384565646522e-05;1.45247746151722e-05;4.82938379944633e-10
"APLNR";2.03375518676329e-05;3.88836335380769e-05;1.91443578958385e-09
"APLP2";-1.34058012628111e-05;4.83879720638298e-05;2.5038952020623e-09
"APOA1BP";-0.000151273239030549;0.000252997320556686;8.64205926129441e-08
"APOBEC1";-2.22933739795745e-08;2.59983182497389e-07;6.75912551814708e-14
"APOBEC3B";0.000223289263254439;0.000252472792901991;1.13131911305473e-07
"APOBEC3F";0.00175414041905807;0.00114458233676049;4.37744447712066e-06
"APOC1";-0.000486809319342357;0.000775720938048282;8.34301706435909e-07
"APOD";7.10336373350485e-06;1.34493190250039e-05;2.30011927815067e-10
"APOL4";-2.80873389516481e-05;8.13377407053799e-05;7.35608087785909e-09
"APOL5";-4.34490957748727e-05;7.07407858451199e-05;6.8552866851834e-09
"APOO";3.52641731482602e-05;7.56861694955721e-05;6.92983760005977e-09
"APP";9.69181005625082e-07;1.08236185939053e-05;1.17228628938979e-10
"APTX";-4.05264355039383e-06;2.73031198114993e-05;7.56402945074096e-10
"AQP10";0.000197711273191234;0.00070997272986647;5.39444691780697e-07
"AQP12A";-3.794807579056e-06;2.82227772071522e-05;8.05068915248928e-10
"AQP5";9.65676307522463e-06;2.41441535761684e-05;6.71906900354234e-10
"AQP8";4.93341677548568e-05;0.000116228932980502;1.58436928752784e-08
"AR";1.33466591903366e-06;7.50719294867989e-06;5.77248824226045e-11
"ARAF";-0.00012583056573863;0.000267081425838807;8.66413157137521e-08
"ARAP1";1.93599907881089e-06;4.0362376038249e-05;1.62089065806667e-09
"ARAP2";1.41332668992231e-05;2.64028561122501e-05;8.91734229342944e-10
"ARAP3";-0.000161348042304485;0.00013752989742286;4.48085864355945e-08
"ARCN1";-0.000119038623895839;0.000349135336098;1.35169386575747e-07
"AREG";-2.34834540890716e-07;1.9050027130828e-05;3.60290272610958e-10
"ARFGEF2";-0.000508449437581264;0.000363497036009342;3.89679380946725e-07
"ARFRP1";6.45988815498411e-05;7.63316251152471e-05;9.95669045351373e-09
"ARG2";8.5372480172213e-05;6.32773487313426e-05;1.12630418886459e-08
"ARHGAP17";1.40013350034477e-07;3.17122143639248e-05;9.98289551396829e-10
"ARHGAP18";-0.000577169855612192;0.000424775968683344;5.12232940624957e-07
"ARHGAP20";-5.32259811247716e-06;2.55837026592964e-05;6.780432024133e-10
"ARHGAP23";2.36148231538759e-05;3.48467865228326e-05;1.76302973788782e-09
"ARHGAP24";5.53434778424177e-06;2.51902338713905e-05;6.60511094638647e-10
"ARHGAP26";-1.59964132960336e-05;2.7908620111137e-05;1.02904917457684e-09
"ARHGAP36";-5.82957601186044e-07;1.00279734449319e-05;1.00160677363714e-10
"ARHGAP39";-4.47769629426662e-05;7.16836949893289e-05;7.10574506616761e-09
"ARHGAP4";-0.000665147026654533;0.000708943307697422;9.41325587849792e-07
"ARHGAP42";9.33350714834554e-05;0.000114893800111636;2.18149577456782e-08
"ARHGAP5";-1.15871774156632e-06;3.83608403757908e-05;1.46207645059493e-09
"ARHGDIB";3.57147664517302e-06;1.0405225772555e-05;1.20228075250611e-10
"ARHGEF1";1.48230501504974e-05;2.30794992452253e-05;7.48469459370026e-10
"ARHGEF10";-2.57298883831466e-05;4.07659508770881e-05;2.31167032807151e-09
"ARHGEF10L";-1.3588329678506e-05;4.77042043591593e-05;2.44360079409852e-09
