"gene";"mean";"sd";"se"
"LSM11";7.60482981257796e-05;7.32373732358666e-05;1.10867900499296e-08
"LSM14A";-0.000934743348952857;0.000660858712460005;1.3055722399781e-06
"LSM4";-3.19070033920633e-05;3.16601673056225e-05;2.00916051777755e-09
"LSP1";0;0;0
"LST.3TM12";4.63845326444533e-06;2.90168199688913e-05;8.54030687084422e-10
"LTBP1";-0.000133816907629746;0.000467383168849027;2.33899530318773e-07
"LTBP3";-0.000431612994851984;0.000400668578202192;3.45021319360534e-07
"LTC4S";-6.1562437871389e-05;0.000112935941088636;1.64011512564739e-08
"LTF";9.91296123776373e-05;0.000357604277413088;1.36270636136928e-07
"LTK";-0.000130411013799806;0.000164424196492588;4.37385813126135e-08
"LUZP2";-6.21422271358479e-06;4.78590200267897e-05;2.30336656637639e-09
"LY6E";-0.000136106757934661;0.000178127018091269;4.98977758759302e-08
"LY6G5C";-8.87415169280979e-05;0.0001609347446247;3.34840377077419e-08
"LY6G6D";-2.39764027123346e-05;7.96045385492488e-05;6.84054951704897e-09
"LY6K";-6.14322866670258e-07;9.76481986355182e-07;1.32019597924994e-12
"LY96";4.27553582762874e-06;5.99129365237e-06;5.37724848981208e-11
"LYG1";-3.39894132031423e-05;3.63436545948624e-05;2.46130030179662e-09
"LYL1";-4.60189142287305e-05;3.18510617829757e-05;3.12083183791326e-09
"LYNX1";-0.000129835215018961;0.0002727074600751;9.0390931066816e-08
"LYPD1";-9.93578552802552e-05;0.000219297696472046;5.74231093795912e-08
"LYPD2";5.29049825649211e-05;0.000119747757921313;1.69773444430257e-08
"LYPD5";-3.31381647641262e-05;6.84161382143762e-05;5.72631303358425e-09
"LYPLA2P1";6.22728062335037e-05;5.68454399872182e-05;7.07299853289165e-09
"LYRM1";0.000180405924570196;0.000109627680833195;4.44294897506801e-08
"LYRM4";-1.38900387059768e-05;3.0901001317925e-05;1.13707616014831e-09
"LYRM5";9.45957478124388e-06;1.23574017684687e-05;2.40473142740001e-10
"LYSMD3";2.15942412166533e-05;1.20649800394764e-05;6.1023944939785e-10
"LYSMD4";0.000280700540693254;0.000208196796079901;1.21651666792883e-07
"LZTR1";0.000105347303712232;0.000223637553948114;6.05498576259408e-08
"LZTS2";-4.05554547384531e-05;0.000263770683460824;7.04379770876758e-08
"M6PR";-0.000170964559305628;0.00016293509874222;5.54784365316918e-08
"MACC1";0.000346302864400449;0.000250662624272635;1.82051450366534e-07
"MAD2L2";-0.000474329831883672;0.000434293765303879;4.11480638439515e-07
"MADCAM1";-7.49572182194634e-05;0.000142420911386117;2.56743936419035e-08
"MAEA";3.35957488292794e-05;3.67673169114048e-05;2.46532076829894e-09
"MAEL";-2.06024622475418e-05;0.000129530688010781;1.70141414957858e-08
"MAF";8.94642416681347e-05;0.000119611938395658;2.21501133574283e-08
"MAFA";2.58933961256195e-07;1.55422235282078e-06;2.45551226524331e-12
"MAFB";3.05552882330125e-06;1.67141865890711e-05;2.85561368001452e-10
"MAFF";-8.50567320242649e-06;9.86276265106852e-05;9.69045846066632e-09
"MAG";2.88608655994093e-05;7.76539559365143e-05;6.79533208885424e-09
"MAGEA1";-1.52471210365501e-05;5.21756111897751e-05;2.9241815253677e-09
"MAGEA8";-0.00022402746387499;0.000406180895516208;2.13317483779773e-07
"MAGEB1";7.12880568326836e-07;4.24514109251507e-06;1.83269359495484e-11
"MAGEC1";-4.00531501284708e-06;1.87258020311193e-05;3.62758258805656e-10
"MAGED1";5.25780735874486e-07;2.0344756722466e-06;4.36902999979838e-12
"MAGEE2";0;0;0
"MAGI1";0.000583132864722797;0.000620768695984962;7.2106789415025e-07
"MAGIX";8.41420852731929e-06;1.70474223262754e-05;3.58148180437782e-10
"MAGOHB";-1.81467411245348e-05;0.000241241818397767;5.78730133714161e-08
"MAK";2.03116322593997e-07;8.0245842445183e-05;6.36708373058734e-09
"MALAT1";1.67730890543449e-06;3.5075912515814e-05;1.2193091878148e-09
"MALT1";-0.000198219065385716;0.00047550614822176;2.62856376935298e-07
"MAMDC4";-7.61115732483394e-05;6.3334230669301e-05;9.75912641552335e-09
"MAML2";0.000343172255517673;0.000194927265749032;1.55336907362151e-07
"MAML3";-0.000431533213265691;0.000185574200811722;2.20271756764986e-07
"MAMSTR";-0.000707180241824444;0.000495608147140315;7.4297147111276e-07
"MAN1B1";-9.67420313532451e-06;8.42809212047006e-05;7.11705182160622e-09
"MAN2A2";0.000164771484847195;0.000174606385759538;5.72944772235222e-08
"MAN2B1";1.91637235625775e-05;6.05749727224747e-05;3.99534722425381e-09
"MAN2B2";4.29455526835321e-05;3.8193327963196e-05;3.28666056809824e-09
"MAN2C1";-7.14274205820632e-07;8.07559985231651e-06;6.49927442902763e-11
"MANBA";-3.18602365613108e-05;2.75025094049392e-05;1.7629639554736e-09
"MANEAL";-4.51303092841613e-05;5.31312317634381e-05;4.82795431502355e-09
"MANSC1";6.93073423678548e-06;7.50260064238736e-05;5.61369063113434e-09
"MAOA";4.27181066361216e-05;6.44931475874295e-05;5.93746826990751e-09
"MAOB";-0.000317883624753003;0.000389905110478252;2.51367836813986e-07
"MAP1D";-0.000424651422575732;0.000225303350894171;2.30520075564407e-07
"MAP1LC3C";-2.8924946279435e-05;6.77783312225306e-05;5.3789378221151e-09
"MAP2K1";-7.22467669616982e-05;0.000111042414084168;1.74114690426686e-08
"MAP2K2";7.55875528050407e-07;6.51015080350693e-06;4.24772083378085e-11
"MAP2K4";0.000603823706660158;0.000554336311049883;6.68439131936706e-07
"MAP3K1";-0.000215612540675888;0.000393424996200804;1.99532857943151e-07
"MAP3K11";0.000187284959719434;0.000240645952206075;9.23354509636134e-08
"MAP3K13";0.000125641402932754;0.000156819066112515;4.01016645543189e-08
"MAP3K14";-0.00049546553225264;0.000651307063718164;6.64920682750702e-07
"MAP3K15";2.45537951409352e-06;0.000145131717227069;2.08325788928779e-08
"MAP3K5";-1.89848341350728e-06;1.65429833879033e-05;2.74199591459848e-10
"MAP3K8";5.23609092545079e-05;8.85485714855519e-05;1.04944148973701e-08
"MAP3K9";-7.74779886324561e-05;5.56314974719788e-05;9.06292848619146e-09
"MAP4K2";0.000211651247991065;0.000329902482996706;1.524090266109e-07
"MAP7D1";5.82847304766581e-05;7.88853349072361e-05;9.55008568967554e-09
"MAP7D2";6.57505365620986e-05;0.000117023630264264;1.78637919743835e-08
"MAP7D3";-4.36898401572001e-05;7.67166017857364e-05;7.72811061701237e-09
"MAP9";-1.89704628410316e-05;3.7867896738225e-05;1.77774395587672e-09
"MAPK1";1.44886758440933e-05;4.33486611743349e-05;2.0679145979786e-09
"MAPK10";-0.00013265082581155;0.000151485000603379;4.02861076096875e-08
"MAPK15";1.65950631416131e-05;3.93828886741998e-05;1.80898094077018e-09
"MAPKAPK2";-2.36227696221865e-05;0.000101262901019637;1.06969949167165e-08
"MAPKAPK3";-5.65776037262128e-05;6.34645403904244e-05;7.18351753613259e-09
"MARCH10";-3.04132710663093e-06;2.87277998748628e-05;8.25263274358457e-10
"MARCH11";-8.55504446968447e-06;6.31663049275875e-05;4.01833960477757e-09
"MARCH3";1.28325267517154e-06;1.60157810461043e-05;2.55269898568497e-10
"MARCKSL1";0.000135525962475288;0.000142047564707527;3.83180835415032e-08
"MARCO";3.86275405852391e-05;3.72643353858414e-05;2.86511499137064e-09
"MARK1";-1.30496680922466e-05;0.000295399504382571;8.6450701844882e-08
"MARK4";-3.38075674193218e-05;2.70770944833354e-05;1.86788280602585e-09
"MASP1";-1.41472269382447e-05;4.09130492266585e-05;1.85521401361548e-09
"MAST2";-3.15654907796828e-06;1.23081605664945e-05;1.5975247460627e-10
