"prob";"tp1";"fp1";"tp2";"fp2"
0.01;NA;0.632632632632633;0.367367367367367;NA
0.02;NA;0.632632632632633;0.367367367367367;NA
0.03;NA;0.632632632632633;0.367367367367367;NA
0.04;NA;0.632632632632633;0.367367367367367;NA
0.05;NA;0.632632632632633;0.367367367367367;NA
0.06;1;0.632448673009514;0.367551326990486;0
0.07;1;0.632080200501253;0.367919799498747;0
0.08;1;0.630412890231621;0.369587109768379;0
0.09;1;0.628542510121457;0.371457489878542;0
0.1;1;0.625319040326697;0.374680959673303;0
0.11;1;0.621454357916452;0.378545642083548;0
0.12;0.988235294117647;0.616832200731835;0.383167799268165;0.0117647058823529
0.13;0.991596638655462;0.609898882384247;0.390101117615753;0.00840336134453781
0.14;0.980132450331126;0.604223064428803;0.395776935571197;0.0198675496688742
0.15;0.983516483516483;0.597466960352423;0.402533039647577;0.0164835164835165
0.16;0.982758620689655;0.586636466591167;0.413363533408834;0.0172413793103448
0.17;0.979166666666667;0.574269005847953;0.425730994152047;0.0208333333333333
0.18;0.970760233918129;0.56280193236715;0.43719806763285;0.0292397660818713
0.19;0.964467005076142;0.551122194513716;0.448877805486284;0.0355329949238579
0.2;0.958149779735683;0.536917098445596;0.463082901554404;0.0418502202643172
0.21;0.952662721893491;0.523809523809524;0.476190476190476;0.0473372781065089
0.22;0.930232558139535;0.517025712300208;0.482974287699792;0.0697674418604651
0.23;0.927631578947368;0.503597122302158;0.496402877697842;0.0723684210526316
0.24;0.927272727272727;0.48729446935725;0.51270553064275;0.0727272727272727
0.25;0.917963224893918;0.476374903175833;0.523625096824167;0.082036775106082
0.26;0.905459387483356;0.468323977546111;0.531676022453889;0.0945406125166445
0.27;0.90062893081761;0.455527847049044;0.544472152950956;0.0993710691823899
0.28;0.892018779342723;0.43979057591623;0.56020942408377;0.107981220657277
0.29;0.882882882882883;0.432432432432432;0.567567567567568;0.117117117117117
0.3;0.87726787620064;0.416588124410933;0.583411875589067;0.12273212379936
0.31;0.867075664621677;0.407843137254902;0.592156862745098;0.132924335378323
0.32;0.860510805500982;0.395918367346939;0.604081632653061;0.139489194499018
0.33;0.855932203389831;0.379273504273504;0.620726495726496;0.144067796610169
0.34;0.851851851851852;0.36026936026936;0.63973063973064;0.148148148148148
0.35;0.851007887817704;0.341890315052509;0.658109684947491;0.148992112182296
0.36;0.841296928327645;0.336561743341404;0.663438256658596;0.158703071672355
0.37;0.833744855967078;0.320561941251596;0.679438058748404;0.166255144032922
0.38;0.828617623282134;0.314060446780552;0.685939553219448;0.171382376717866
